200	0.799973145
201	0.802956924
202	0.807525253
203	0.811162338
204	0.814461136
205	0.817009201
206	0.821058884
207	0.823407135
208	0.827024536
209	0.82942215
210	0.831900787
211	0.834909897
212	0.837316742
213	0.838736877
214	0.841913147
215	0.843635025
216	0.845918732
217	0.847954483
218	0.849300919
219	0.851796875
220	0.852813263
221	0.854560776
222	0.855734329
223	0.857584076
224	0.859176712
225	0.860185242
226	0.861770935
227	0.862836075
228	0.864181824
229	0.86511795
230	0.865787201
231	0.866895447
232	0.86807869
233	0.868885269
234	0.869943695
235	0.870513763
236	0.871134033
237	0.872001801
238	0.872801209
239	0.873652649
240	0.874158936
241	0.874380035
242	0.875556717
243	0.876105042
244	0.876251373
245	0.876953735
246	0.87724205
247	0.877941132
248	0.878421555
249	0.878713379
250	0.879059448
251	0.879802933
252	0.879791336
253	0.880285721
254	0.881149063
255	0.881146393
256	0.881255875
257	0.882061997
258	0.881783829
259	0.882924805
260	0.882469788
261	0.882961273
262	0.883098373
263	0.88355835
264	0.883688049
265	0.884050751
266	0.884276276
267	0.884405899
268	0.884595718
269	0.884989471
270	0.884979019
271	0.885037918
272	0.886378098
273	0.885248489
274	0.88486496
275	0.88587822
276	0.885820618
277	0.88595314
278	0.886530914
279	0.887051773
280	0.886413193
281	0.886568146
282	0.887016907
283	0.887188187
284	0.887329254
285	0.887752304
286	0.887583084
287	0.887364197
288	0.888031387
289	0.887868347
290	0.888106842
291	0.88816864
292	0.888301315
293	0.888541718
294	0.888132324
295	0.888443604
296	0.888905716
297	0.8884935
298	0.888749008
299	0.889058456
300	0.888922348
301	0.889112396
302	0.889003677
303	0.888871765
304	0.889283829
305	0.888938675
306	0.889890823
307	0.8909021
308	0.890395813
309	0.890097809
310	0.889778137
311	0.890637054
312	0.89000946
313	0.890484467
314	0.891071396
315	0.890720444
316	0.890768204
317	0.892176437
318	0.890655441
319	0.889510117
320	0.891496201
321	0.891714706
322	0.890982971
323	0.891606751
324	0.892022476
325	0.890681534
326	0.891777725
327	0.891819153
328	0.890970841
329	0.89185669
330	0.893112717
331	0.892664948
332	0.891163559
333	0.893068314
334	0.892346191
335	0.892316666
336	0.892908859
337	0.892156372
338	0.892773132
339	0.89335907
340	0.892126999
341	0.893229218
342	0.89051033
343	0.893103256
344	0.892839737
345	0.892301636
346	0.892409592
347	0.894808044
348	0.894829941
349	0.894960785
350	0.895484695
351	0.897109222
352	0.89756752
353	0.895996018
354	0.898290787
355	0.896803131
356	0.898099594
357	0.897993164
358	0.896811981
359	0.899787521
360	0.89734726
361	0.897816849
362	0.897996674
363	0.89790657
364	0.8975354
365	0.897894974
366	0.897708206
367	0.898237305
368	0.897793503
369	0.89803894
370	0.897802734
371	0.897965469
372	0.897392807
373	0.898176727
374	0.897857285
375	0.898164825
376	0.897647324
377	0.897562714
378	0.898595581
379	0.896424179
380	0.897415543
381	0.897861786
382	0.898083649
383	0.898638916
384	0.898450317
385	0.89902153
386	0.897721024
387	0.898443298
388	0.898558502
389	0.89865654
390	0.898551483
391	0.898436661
392	0.898773499
393	0.898809509
394	0.898317413
395	0.898737946
396	0.898889465
397	0.898035507
398	0.898028641
399	0.898402481
400	0.899103622
401	0.899629898
402	0.898576279
403	0.898015213
404	0.899428482
405	0.898233185
406	0.898864594
407	0.899431686
408	0.899685745
409	0.898246536
410	0.899434052
411	0.898824005
412	0.898808212
413	0.898769836
414	0.899792328
415	0.897432327
416	0.899262924
417	0.898310928
418	0.89875206
419	0.898575363
420	0.898760452
421	0.898516846
422	0.89880249
423	0.898146973
424	0.898505096
425	0.89911911
426	0.898808136
427	0.897637482
428	0.89753891
429	0.899888229
430	0.897355576
431	0.898312225
432	0.89906044
433	0.897965393
434	0.897697678
435	0.898268585
436	0.897739105
437	0.897716827
438	0.899027634
439	0.898642502
440	0.898052139
441	0.897587738
442	0.897778015
443	0.89757225
444	0.898345032
445	0.897894669
446	0.898050613
447	0.897672501
448	0.898019562
449	0.897341919
450	0.898895035
451	0.898888397
452	0.898215485
453	0.897582245
454	0.897635346
455	0.897705078
456	0.897955933
457	0.896932221
458	0.897883987
459	0.89787735
460	0.898195343
461	0.897469559
462	0.897665253
463	0.897586594
464	0.897708588
465	0.897795258
466	0.897111664
467	0.897124786
468	0.89788681
469	0.897493286
470	0.896523132
471	0.897083817
472	0.897241211
473	0.896598358
474	0.897420578
475	0.897499619
476	0.89700592
477	0.897387848
478	0.896761017
479	0.897111816
480	0.896695175
481	0.895858841
482	0.896843338
483	0.897114868
484	0.896429062
485	0.896848908
486	0.896652679
487	0.896572876
488	0.896710053
489	0.896526642
490	0.896657715
491	0.896408157
492	0.89663475
493	0.895563736
494	0.896632385
495	0.896112976
496	0.895556946
497	0.895766144
498	0.895801926
499	0.896342773
500	0.895693588
501	0.895783005
502	0.895650482
503	0.895377045
504	0.895715942
505	0.896354218
506	0.894855804
507	0.895686112
508	0.895928955
509	0.895090179
510	0.895587845
511	0.895628662
512	0.89538002
513	0.895725098
514	0.894809494
515	0.894714661
516	0.895032425
517	0.895524979
518	0.894236374
519	0.894906006
520	0.895397186
521	0.894404907
522	0.894885178
523	0.894504471
524	0.895267105
525	0.894581146
526	0.894498062
527	0.895028534
528	0.89420578
529	0.895023346
530	0.894664307
531	0.894080429
532	0.894224854
533	0.893935394
534	0.893962021
535	0.893969498
536	0.894237061
537	0.893857193
538	0.89350174
539	0.894095001
540	0.89365036
541	0.893738403
542	0.893073654
543	0.893771515
544	0.893261337
545	0.893284683
546	0.89360054
547	0.892962799
548	0.893419724
549	0.893571625
550	0.89318428
551	0.892908707
552	0.892343445
553	0.893176804
554	0.89230545
555	0.892807617
556	0.892931595
557	0.89203598
558	0.891641464
559	0.891950378
560	0.892020721
561	0.891624451
562	0.891934509
563	0.892264938
564	0.891630402
565	0.89188118
566	0.891407929
567	0.890270157
568	0.890907288
569	0.891238937
570	0.891150894
571	0.891161804
572	0.890323639
573	0.891337204
574	0.890808716
575	0.89107605
576	0.890798187
577	0.890585175
578	0.890830841
579	0.890664902
580	0.889726486
581	0.889631348
582	0.890798187
583	0.889728317
584	0.889127731
585	0.890457459
586	0.889617081
587	0.889391632
588	0.889532471
589	0.889507675
590	0.889497528
591	0.888999252
592	0.88887001
593	0.88895874
594	0.889069519
595	0.88904213
596	0.888852158
