200	0.812473145
201	0.815456924
202	0.820025253
203	0.823662338
204	0.826961136
205	0.829509201
206	0.833558884
207	0.835907135
208	0.839524536
209	0.84192215
210	0.844400787
211	0.847409897
212	0.849816742
213	0.851236877
214	0.854413147
215	0.856135025
216	0.858418732
217	0.860454483
218	0.861800919
219	0.864296875
220	0.865313263
221	0.867060776
222	0.868234329
223	0.870084076
224	0.871676712
225	0.872685242
226	0.874270935
227	0.875336075
228	0.876681824
229	0.87761795
230	0.878287201
231	0.879395447
232	0.88057869
233	0.881385269
234	0.882443695
235	0.883013763
236	0.883634033
237	0.884501801
238	0.885301209
239	0.886152649
240	0.886658936
241	0.886880035
242	0.888056717
243	0.888605042
244	0.888751373
245	0.889453735
246	0.88974205
247	0.890441132
248	0.890921555
249	0.891213379
250	0.891559448
251	0.892302933
252	0.892291336
253	0.892785721
254	0.893649063
255	0.893646393
256	0.893755875
257	0.894561997
258	0.894283829
259	0.895424805
260	0.894969788
261	0.895461273
262	0.895598373
263	0.89605835
264	0.896188049
265	0.896550751
266	0.896776276
267	0.896905899
268	0.897095718
269	0.897489471
270	0.897479019
271	0.897537918
272	0.898878098
273	0.897748489
274	0.89736496
275	0.89837822
276	0.898320618
277	0.89845314
278	0.899030914
279	0.899551773
280	0.898913193
281	0.899068146
282	0.899516907
283	0.899688187
284	0.899829254
285	0.900252304
286	0.900083084
287	0.899864197
288	0.900531387
289	0.900368347
290	0.900606842
291	0.90066864
292	0.900801315
293	0.901041718
294	0.900632324
295	0.900943604
296	0.901405716
297	0.9009935
298	0.901249008
299	0.901558456
300	0.901422348
301	0.901612396
302	0.901503677
303	0.901371765
304	0.901783829
305	0.901438675
306	0.902390823
307	0.9034021
308	0.902895813
309	0.902597809
310	0.902278137
311	0.903137054
312	0.90250946
313	0.902984467
314	0.903571396
315	0.903220444
316	0.903268204
317	0.904676437
318	0.903155441
319	0.902010117
320	0.903996201
321	0.904214706
322	0.903482971
323	0.904106751
324	0.904522476
325	0.903181534
326	0.904277725
327	0.904319153
328	0.903470841
329	0.90435669
330	0.905612717
331	0.905164948
332	0.903663559
333	0.905568314
334	0.904846191
335	0.904816666
336	0.905408859
337	0.904656372
338	0.905273132
339	0.90585907
340	0.904626999
341	0.905729218
342	0.90301033
343	0.905603256
344	0.905339737
345	0.904801636
346	0.904909592
347	0.907308044
348	0.907329941
349	0.907460785
350	0.907984695
351	0.909609222
352	0.91006752
353	0.908496018
354	0.910790787
355	0.909303131
356	0.910599594
357	0.910493164
358	0.909311981
359	0.912287521
360	0.90984726
361	0.910316849
362	0.910496674
363	0.91040657
364	0.9100354
365	0.910394974
366	0.910208206
367	0.910737305
368	0.910293503
369	0.91053894
370	0.910302734
371	0.910465469
372	0.909892807
373	0.910676727
374	0.910357285
375	0.910664825
376	0.910147324
377	0.910062714
378	0.911095581
379	0.908924179
380	0.909915543
381	0.910361786
382	0.910583649
383	0.911138916
384	0.910950317
385	0.91152153
386	0.910221024
387	0.910943298
388	0.911058502
389	0.91115654
390	0.911051483
391	0.910936661
392	0.911273499
393	0.911309509
394	0.910817413
395	0.911237946
396	0.911389465
397	0.910535507
398	0.910528641
399	0.910902481
400	0.911603622
401	0.912129898
402	0.911076279
403	0.910515213
404	0.911928482
405	0.910733185
406	0.911364594
407	0.911931686
408	0.912185745
409	0.910746536
410	0.911934052
411	0.911324005
412	0.911308212
413	0.911269836
414	0.912292328
415	0.909932327
416	0.911762924
417	0.910810928
418	0.91125206
419	0.911075363
420	0.911260452
421	0.911016846
422	0.91130249
423	0.910646973
424	0.911005096
425	0.91161911
426	0.911308136
427	0.910137482
428	0.91003891
429	0.912388229
430	0.909855576
431	0.910812225
432	0.91156044
433	0.910465393
434	0.910197678
435	0.910768585
436	0.910239105
437	0.910216827
438	0.911527634
439	0.911142502
440	0.910552139
441	0.910087738
442	0.910278015
443	0.91007225
444	0.910845032
445	0.910394669
446	0.910550613
447	0.910172501
448	0.910519562
449	0.909841919
450	0.911395035
451	0.911388397
452	0.910715485
453	0.910082245
454	0.910135346
455	0.910205078
456	0.910455933
457	0.909432221
458	0.910383987
459	0.91037735
460	0.910695343
461	0.909969559
462	0.910165253
463	0.910086594
464	0.910208588
465	0.910295258
466	0.909611664
467	0.909624786
468	0.91038681
469	0.909993286
470	0.909023132
471	0.909583817
472	0.909741211
473	0.909098358
474	0.909920578
475	0.909999619
476	0.90950592
477	0.909887848
478	0.909261017
479	0.909611816
480	0.909195175
481	0.908358841
482	0.909343338
483	0.909614868
484	0.908929062
485	0.909348908
486	0.909152679
487	0.909072876
488	0.909210053
489	0.909026642
490	0.909157715
491	0.908908157
492	0.90913475
493	0.908063736
494	0.909132385
495	0.908612976
496	0.908056946
497	0.908266144
498	0.908301926
499	0.908842773
500	0.908193588
501	0.908283005
502	0.908150482
503	0.907877045
504	0.908215942
505	0.908854218
506	0.907355804
507	0.908186112
508	0.908428955
509	0.907590179
510	0.908087845
511	0.908128662
512	0.90788002
513	0.908225098
514	0.907309494
515	0.907214661
516	0.907532425
517	0.908024979
518	0.906736374
519	0.907406006
520	0.907897186
521	0.906904907
522	0.907385178
523	0.907004471
524	0.907767105
525	0.907081146
526	0.906998062
527	0.907528534
528	0.90670578
529	0.907523346
530	0.907164307
531	0.906580429
532	0.906724854
533	0.906435394
534	0.906462021
535	0.906469498
536	0.906737061
537	0.906357193
538	0.90600174
539	0.906595001
540	0.90615036
541	0.906238403
542	0.905573654
543	0.906271515
544	0.905761337
545	0.905784683
546	0.90610054
547	0.905462799
548	0.905919724
549	0.906071625
550	0.90568428
551	0.905408707
552	0.904843445
553	0.905676804
554	0.90480545
555	0.905307617
556	0.905431595
557	0.90453598
558	0.904141464
559	0.904450378
560	0.904520721
561	0.904124451
562	0.904434509
563	0.904764938
564	0.904130402
565	0.90438118
566	0.903907929
567	0.902770157
568	0.903407288
569	0.903738937
570	0.903650894
571	0.903661804
572	0.902823639
573	0.903837204
574	0.903308716
575	0.90357605
576	0.903298187
577	0.903085175
578	0.903330841
579	0.903164902
580	0.902226486
581	0.902131348
582	0.903298187
583	0.902228317
584	0.901627731
585	0.902957459
586	0.902117081
587	0.901891632
588	0.902032471
589	0.902007675
590	0.901997528
591	0.901499252
592	0.90137001
593	0.90145874
594	0.901569519
595	0.90154213
596	0.901352158
597	0.901430283
598	0.901020355
599	0.90107605
600	0.900221252
601	0.900736923
602	0.900711899
603	0.900619125
604	0.900200577
605	0.899893494
606	0.900122299
