# wavelength_um,throughput,length
1.674999999999979616e+00,9.807396019090602879e-01,1.000000000000000000e+01
1.675999999999979506e+00,9.807652822752328525e-01,1.000000000000000000e+01
1.676999999999979396e+00,9.807909589436558662e-01,1.000000000000000000e+01
1.677999999999979286e+00,9.808166319154908441e-01,1.000000000000000000e+01
1.678999999999979176e+00,9.808423011918986356e-01,1.000000000000000000e+01
1.679999999999979066e+00,9.808679667740397567e-01,1.000000000000000000e+01
1.680999999999978956e+00,9.808936286630739465e-01,1.000000000000000000e+01
1.681999999999978845e+00,9.809192868601604998e-01,1.000000000000000000e+01
1.682999999999978735e+00,9.809449413664580453e-01,1.000000000000000000e+01
1.683999999999978625e+00,9.809705921831247677e-01,1.000000000000000000e+01
1.684999999999978515e+00,9.809962393113181855e-01,1.000000000000000000e+01
1.685999999999978405e+00,9.810218827521952623e-01,1.000000000000000000e+01
1.686999999999978295e+00,9.810475225069126282e-01,1.000000000000000000e+01
1.687999999999978185e+00,9.810731585766260254e-01,1.000000000000000000e+01
1.688999999999978074e+00,9.810987909624908632e-01,1.000000000000000000e+01
1.689999999999977964e+00,9.811244196656617733e-01,1.000000000000000000e+01
1.690999999999977854e+00,9.811500446872931658e-01,1.000000000000000000e+01
1.691999999999977744e+00,9.811756660285385623e-01,1.000000000000000000e+01
1.692999999999977634e+00,9.812012836905511515e-01,1.000000000000000000e+01
1.693999999999977524e+00,9.812268976744833449e-01,1.000000000000000000e+01
1.694999999999977414e+00,9.812525079814873319e-01,1.000000000000000000e+01
1.695999999999977303e+00,9.812781146127143028e-01,1.000000000000000000e+01
1.696999999999977193e+00,9.813037175693154479e-01,1.000000000000000000e+01
1.697999999999977083e+00,9.813293168524407362e-01,1.000000000000000000e+01
1.698999999999976973e+00,9.813549124632401366e-01,1.000000000000000000e+01
1.699999999999976863e+00,9.813805044028628410e-01,1.000000000000000000e+01
1.700999999999976753e+00,9.814060926724574863e-01,1.000000000000000000e+01
1.701999999999976643e+00,9.814316772731722649e-01,1.000000000000000000e+01
1.702999999999976533e+00,9.814572582061544814e-01,1.000000000000000000e+01
1.703999999999976422e+00,9.814828354725513293e-01,1.000000000000000000e+01
1.704999999999976312e+00,9.815084090735092248e-01,1.000000000000000000e+01
1.705999999999976202e+00,9.815339790101741402e-01,1.000000000000000000e+01
1.706999999999976092e+00,9.815595452836911594e-01,1.000000000000000000e+01
1.707999999999975982e+00,9.815851078952052555e-01,1.000000000000000000e+01
1.708999999999975872e+00,9.816106668458606244e-01,1.000000000000000000e+01
1.709999999999975762e+00,9.816362221368010177e-01,1.000000000000000000e+01
1.710999999999975651e+00,9.816617737691695211e-01,1.000000000000000000e+01
1.711999999999975541e+00,9.816873217441085542e-01,1.000000000000000000e+01
1.712999999999975431e+00,9.817128660627604253e-01,1.000000000000000000e+01
1.713999999999975321e+00,9.817384067262664438e-01,1.000000000000000000e+01
1.714999999999975211e+00,9.817639437357675858e-01,1.000000000000000000e+01
1.715999999999975101e+00,9.817894770924042724e-01,1.000000000000000000e+01
1.716999999999974991e+00,9.818150067973162587e-01,1.000000000000000000e+01
1.717999999999974881e+00,9.818405328516428554e-01,1.000000000000000000e+01
1.718999999999974770e+00,9.818660552565228183e-01,1.000000000000000000e+01
1.719999999999974660e+00,9.818915740130944592e-01,1.000000000000000000e+01
1.720999999999974550e+00,9.819170891224952014e-01,1.000000000000000000e+01
1.721999999999974440e+00,9.819426005858622464e-01,1.000000000000000000e+01
1.722999999999974330e+00,9.819681084043321295e-01,1.000000000000000000e+01
1.723999999999974220e+00,9.819936125790409420e-01,1.000000000000000000e+01
1.724999999999974110e+00,9.820191131111239979e-01,1.000000000000000000e+01
1.725999999999973999e+00,9.820446100017163893e-01,1.000000000000000000e+01
1.726999999999973889e+00,9.820701032519523199e-01,1.000000000000000000e+01
1.727999999999973779e+00,9.820955928629656606e-01,1.000000000000000000e+01
1.728999999999973669e+00,9.821210788358897270e-01,1.000000000000000000e+01
1.729999999999973559e+00,9.821465611718572797e-01,1.000000000000000000e+01
1.730999999999973449e+00,9.821720398720005241e-01,1.000000000000000000e+01
1.731999999999973339e+00,9.821975149374508884e-01,1.000000000000000000e+01
1.732999999999973229e+00,9.822229863693398011e-01,1.000000000000000000e+01
1.733999999999973118e+00,9.822484541687975801e-01,1.000000000000000000e+01
1.734999999999973008e+00,9.822739183369544325e-01,1.000000000000000000e+01
1.735999999999972898e+00,9.822993788749396771e-01,1.000000000000000000e+01
1.736999999999972788e+00,9.823248357838822997e-01,1.000000000000000000e+01
1.737999999999972678e+00,9.823502890649107311e-01,1.000000000000000000e+01
1.738999999999972568e+00,9.823757387191528467e-01,1.000000000000000000e+01
1.739999999999972458e+00,9.824011847477358561e-01,1.000000000000000000e+01
1.740999999999972347e+00,9.824266271517866356e-01,1.000000000000000000e+01
1.741999999999972237e+00,9.824520659324313954e-01,1.000000000000000000e+01
1.742999999999972127e+00,9.824775010907959016e-01,1.000000000000000000e+01
1.743999999999972017e+00,9.825029326280051434e-01,1.000000000000000000e+01
1.744999999999971907e+00,9.825283605451838875e-01,1.000000000000000000e+01
1.745999999999971797e+00,9.825537848434562349e-01,1.000000000000000000e+01
1.746999999999971687e+00,9.825792055239455092e-01,1.000000000000000000e+01
1.747999999999971577e+00,9.826046225877750340e-01,1.000000000000000000e+01
1.748999999999971466e+00,9.826300360360669117e-01,1.000000000000000000e+01
1.749999999999971356e+00,9.826554458699433559e-01,1.000000000000000000e+01
1.750999999999971246e+00,9.826808520905256916e-01,1.000000000000000000e+01
1.751999999999971136e+00,9.827062546989348002e-01,1.000000000000000000e+01
1.752999999999971026e+00,9.827316536962908966e-01,1.000000000000000000e+01
1.753999999999970916e+00,9.827570490837137518e-01,1.000000000000000000e+01
1.754999999999970806e+00,9.827824408623228036e-01,1.000000000000000000e+01
1.755999999999970695e+00,9.828078290332366018e-01,1.000000000000000000e+01
1.756999999999970585e+00,9.828332135975734740e-01,1.000000000000000000e+01
1.757999999999970475e+00,9.828585945564508597e-01,1.000000000000000000e+01
1.758999999999970365e+00,9.828839719109860873e-01,1.000000000000000000e+01
1.759999999999970255e+00,9.829093456622954861e-01,1.000000000000000000e+01
1.760999999999970145e+00,9.829347158114953853e-01,1.000000000000000000e+01
1.761999999999970035e+00,9.829600823597011150e-01,1.000000000000000000e+01
1.762999999999969925e+00,9.829854453080277832e-01,1.000000000000000000e+01
1.763999999999969814e+00,9.830108046575897207e-01,1.000000000000000000e+01
1.764999999999969704e+00,9.830361604095008143e-01,1.000000000000000000e+01
1.765999999999969594e+00,9.830615125648746178e-01,1.000000000000000000e+01
1.766999999999969484e+00,9.830868611248239075e-01,1.000000000000000000e+01
1.767999999999969374e+00,9.831122060904609050e-01,1.000000000000000000e+01
1.768999999999969264e+00,9.831375474628974986e-01,1.000000000000000000e+01
1.769999999999969154e+00,9.831628852432450216e-01,1.000000000000000000e+01
1.770999999999969043e+00,9.831882194326140301e-01,1.000000000000000000e+01
1.771999999999968933e+00,9.832135500321149690e-01,1.000000000000000000e+01
1.772999999999968823e+00,9.832388770428572844e-01,1.000000000000000000e+01
1.773999999999968713e+00,9.832642004659502000e-01,1.000000000000000000e+01
1.774999999999968603e+00,9.832895203025022735e-01,1.000000000000000000e+01
1.775999999999968493e+00,9.833148365536217295e-01,1.000000000000000000e+01
1.776999999999968383e+00,9.833401492204161265e-01,1.000000000000000000e+01
1.777999999999968272e+00,9.833654583039923569e-01,1.000000000000000000e+01
1.778999999999968162e+00,9.833907638054570910e-01,1.000000000000000000e+01
1.779999999999968052e+00,9.834160657259161109e-01,1.000000000000000000e+01
1.780999999999967942e+00,9.834413640664750877e-01,1.000000000000000000e+01
1.781999999999967832e+00,9.834666588282388044e-01,1.000000000000000000e+01
1.782999999999967722e+00,9.834919500123118219e-01,1.000000000000000000e+01
1.783999999999967612e+00,9.835172376197978128e-01,1.000000000000000000e+01
1.784999999999967502e+00,9.835425216518002278e-01,1.000000000000000000e+01
1.785999999999967391e+00,9.835678021094218515e-01,1.000000000000000000e+01
1.786999999999967281e+00,9.835930789937650243e-01,1.000000000000000000e+01
1.787999999999967171e+00,9.836183523059316425e-01,1.000000000000000000e+01
1.788999999999967061e+00,9.836436220470228253e-01,1.000000000000000000e+01
1.789999999999966951e+00,9.836688882181392479e-01,1.000000000000000000e+01
1.790999999999966841e+00,9.836941508203812523e-01,1.000000000000000000e+01
1.791999999999966731e+00,9.837194098548484034e-01,1.000000000000000000e+01
1.792999999999966620e+00,9.837446653226400439e-01,1.000000000000000000e+01
1.793999999999966510e+00,9.837699172248546287e-01,1.000000000000000000e+01
1.794999999999966400e+00,9.837951655625903902e-01,1.000000000000000000e+01
1.795999999999966290e+00,9.838204103369450060e-01,1.000000000000000000e+01
1.796999999999966180e+00,9.838456515490152654e-01,1.000000000000000000e+01
1.797999999999966070e+00,9.838708891998980688e-01,1.000000000000000000e+01
1.798999999999965960e+00,9.838961232906892063e-01,1.000000000000000000e+01
1.799999999999965850e+00,9.839213538224842459e-01,1.000000000000000000e+01
1.800999999999965739e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.801999999999965629e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.802999999999965519e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.803999999999965409e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.804999999999965299e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.805999999999965189e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.806999999999965079e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.807999999999964968e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.808999999999964858e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.809999999999964748e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.810999999999964638e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.811999999999964528e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.812999999999964418e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.813999999999964308e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.814999999999964198e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.815999999999964087e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.816999999999963977e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.817999999999963867e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.818999999999963757e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.819999999999963647e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.820999999999963537e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.821999999999963427e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.822999999999963316e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.823999999999963206e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.824999999999963096e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.825999999999962986e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.826999999999962876e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.827999999999962766e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.828999999999962656e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.829999999999962546e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.830999999999962435e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.831999999999962325e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.832999999999962215e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.833999999999962105e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.834999999999961995e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.835999999999961885e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.836999999999961775e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.837999999999961664e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.838999999999961554e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.839999999999961444e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.840999999999961334e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.841999999999961224e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.842999999999961114e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.843999999999961004e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.844999999999960894e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.845999999999960783e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.846999999999960673e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.847999999999960563e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.848999999999960453e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.849999999999960343e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.850999999999960233e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.851999999999960123e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.852999999999960012e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.853999999999959902e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.854999999999959792e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.855999999999959682e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.856999999999959572e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.857999999999959462e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.858999999999959352e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.859999999999959241e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.860999999999959131e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.861999999999959021e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.862999999999958911e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.863999999999958801e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.864999999999958691e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.865999999999958581e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.866999999999958471e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.867999999999958360e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.868999999999958250e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.869999999999958140e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.870999999999958030e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.871999999999957920e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.872999999999957810e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.873999999999957700e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.874999999999957589e+00,9.839213538224851341e-01,1.000000000000000000e+01
1.875999999999957479e+00,9.839213538224851341e-01,1.000000000000000000e+01
