wavelength (nm), strehl
1.147349999999847796e+03,2.861102319512960901e-01
1.147399999999847751e+03,2.861371043169215200e-01
1.147449999999847705e+03,2.861639758945170864e-01
1.147499999999847660e+03,2.861908466839462317e-01
1.147549999999847614e+03,2.862177166850730647e-01
1.147599999999847569e+03,2.862445858977609170e-01
1.147649999999847523e+03,2.862714543218740637e-01
1.147699999999847478e+03,2.862983219572762250e-01
1.147749999999847432e+03,2.863251888038313986e-01
1.147799999999847387e+03,2.863520548614035821e-01
1.147849999999847341e+03,2.863789201298568843e-01
1.147899999999847296e+03,2.864057846090555248e-01
1.147949999999847250e+03,2.864326482988634459e-01
1.147999999999847205e+03,2.864595111991450893e-01
1.148049999999847159e+03,2.864863733097646747e-01
1.148099999999847114e+03,2.865132346305864219e-01
1.148149999999847068e+03,2.865400951614748837e-01
1.148199999999847023e+03,2.865669549022944462e-01
1.148249999999846978e+03,2.865938138529095514e-01
1.148299999999846932e+03,2.866206720131848074e-01
1.148349999999846887e+03,2.866475293829848225e-01
1.148399999999846841e+03,2.866743859621740387e-01
1.148449999999846796e+03,2.867012417506175082e-01
1.148499999999846750e+03,2.867280967481798393e-01
1.148549999999846705e+03,2.867549509547256403e-01
1.148599999999846659e+03,2.867818043701200748e-01
1.148649999999846614e+03,2.868086569942277508e-01
1.148699999999846568e+03,2.868355088269138320e-01
1.148749999999846523e+03,2.868623598680432596e-01
1.148799999999846477e+03,2.868892101174813081e-01
1.148849999999846432e+03,2.869160595750928633e-01
1.148899999999846386e+03,2.869429082407429221e-01
1.148949999999846341e+03,2.869697561142971476e-01
1.148999999999846295e+03,2.869966031956204811e-01
1.149049999999846250e+03,2.870234494845785855e-01
1.149099999999846204e+03,2.870502949810365689e-01
1.149149999999846159e+03,2.870771396848598722e-01
1.149199999999846113e+03,2.871039835959139919e-01
1.149249999999846068e+03,2.871308267140645354e-01
1.149299999999846023e+03,2.871576690391771658e-01
1.149349999999845977e+03,2.871845105711173241e-01
1.149399999999845932e+03,2.872113513097508952e-01
1.149449999999845886e+03,2.872381912549435423e-01
1.149499999999845841e+03,2.872650304065610394e-01
1.149549999999845795e+03,2.872918687644693825e-01
1.149599999999845750e+03,2.873187063285341236e-01
1.149649999999845704e+03,2.873455430986215919e-01
1.149699999999845659e+03,2.873723790745975060e-01
1.149749999999845613e+03,2.873992142563281393e-01
1.149799999999845568e+03,2.874260486436796547e-01
1.149849999999845522e+03,2.874528822365178815e-01
1.149899999999845477e+03,2.874797150347094266e-01
1.149949999999845431e+03,2.875065470381203414e-01
1.149999999999845386e+03,2.875333782466167887e-01
1.150049999999845340e+03,2.875602086600654306e-01
1.150099999999845295e+03,2.875870382783327073e-01
1.150149999999845249e+03,2.876138671012849479e-01
1.150199999999845204e+03,2.876406951287887037e-01
1.150249999999845159e+03,2.876675223607103593e-01
1.150299999999845113e+03,2.876943487969170210e-01
1.150349999999845068e+03,2.877211744372747404e-01
1.150399999999845022e+03,2.877479992816507903e-01
1.150449999999844977e+03,2.877748233299117775e-01
1.150499999999844931e+03,2.878016465819245862e-01
1.150549999999844886e+03,2.878284690375559340e-01
1.150599999999844840e+03,2.878552906966729275e-01
1.150649999999844795e+03,2.878821115591425062e-01
1.150699999999844749e+03,2.879089316248317765e-01
1.150749999999844704e+03,2.879357508936077337e-01
1.150799999999844658e+03,2.879625693653374285e-01
1.150849999999844613e+03,2.879893870398883005e-01
1.150899999999844567e+03,2.880162039171275112e-01
1.150949999999844522e+03,2.880430199969225002e-01
1.150999999999844476e+03,2.880698352791403738e-01
1.151049999999844431e+03,2.880966497636485713e-01
1.151099999999844385e+03,2.881234634503146430e-01
1.151149999999844340e+03,2.881502763390061950e-01
1.151199999999844295e+03,2.881770884295905555e-01
1.151249999999844249e+03,2.882038997219355525e-01
1.151299999999844204e+03,2.882307102159087919e-01
1.151349999999844158e+03,2.882575199113777686e-01
1.151399999999844113e+03,2.882843288082106992e-01
1.151449999999844067e+03,2.883111369062751339e-01
1.151499999999844022e+03,2.883379442054387343e-01
1.151549999999843976e+03,2.883647507055697168e-01
1.151599999999843931e+03,2.883915564065361870e-01
1.151649999999843885e+03,2.884183613082057507e-01
1.151699999999843840e+03,2.884451654104468465e-01
1.151749999999843794e+03,2.884719687131274135e-01
1.151799999999843749e+03,2.884987712161160012e-01
1.151849999999843703e+03,2.885255729192801599e-01
1.151899999999843658e+03,2.885523738224886059e-01
1.151949999999843612e+03,2.885791739256098332e-01
1.151999999999843567e+03,2.886059732285117252e-01
1.152049999999843521e+03,2.886327717310632757e-01
1.152099999999843476e+03,2.886595694331325901e-01
1.152149999999843430e+03,2.886863663345883291e-01
1.152199999999843385e+03,2.887131624352992088e-01
1.152249999999843340e+03,2.887399577351337232e-01
1.152299999999843294e+03,2.887667522339605886e-01
1.152349999999843249e+03,2.887935459316484654e-01
1.152399999999843203e+03,2.888203388280665140e-01
1.152449999999843158e+03,2.888471309230832285e-01
1.152499999999843112e+03,2.888739222165676579e-01
1.152549999999843067e+03,2.889007127083885740e-01
1.152599999999843021e+03,2.889275023984150814e-01
1.152649999999842976e+03,2.889542912865165070e-01
1.152699999999842930e+03,2.889810793725617333e-01
1.152749999999842885e+03,2.890078666564198095e-01
1.152799999999842839e+03,2.890346531379600070e-01
1.152849999999842794e+03,2.890614388170516524e-01
1.152899999999842748e+03,2.890882236935642391e-01
1.152949999999842703e+03,2.891150077673667051e-01
1.152999999999842657e+03,2.891417910383288215e-01
1.153049999999842612e+03,2.891685735063199703e-01
1.153099999999842566e+03,2.891953551712094783e-01
1.153149999999842521e+03,2.892221360328672275e-01
1.153199999999842476e+03,2.892489160911627666e-01
1.153249999999842430e+03,2.892756953459655334e-01
1.153299999999842385e+03,2.893024737971453542e-01
1.153349999999842339e+03,2.893292514445722219e-01
1.153399999999842294e+03,2.893560282881155188e-01
1.153449999999842248e+03,2.893828043276458484e-01
1.153499999999842203e+03,2.894095795630323154e-01
1.153549999999842157e+03,2.894363539941453567e-01
1.153599999999842112e+03,2.894631276208549098e-01
1.153649999999842066e+03,2.894899004430311895e-01
1.153699999999842021e+03,2.895166724605441888e-01
1.153749999999841975e+03,2.895434436732640671e-01
1.153799999999841930e+03,2.895702140810610392e-01
1.153849999999841884e+03,2.895969836838055422e-01
1.153899999999841839e+03,2.896237524813677355e-01
1.153949999999841793e+03,2.896505204736181671e-01
1.153999999999841748e+03,2.896772876604271629e-01
1.154049999999841702e+03,2.897040540416652155e-01
1.154099999999841657e+03,2.897308196172030392e-01
1.154149999999841611e+03,2.897575843869109047e-01
1.154199999999841566e+03,2.897843483506599149e-01
1.154249999999841521e+03,2.898111115083202849e-01
1.154299999999841475e+03,2.898378738597630067e-01
1.154349999999841430e+03,2.898646354048588503e-01
1.154399999999841384e+03,2.898913961434786413e-01
1.154449999999841339e+03,2.899181560754933162e-01
1.154499999999841293e+03,2.899449152007738117e-01
1.154549999999841248e+03,2.899716735191910089e-01
1.154599999999841202e+03,2.899984310306161217e-01
1.154649999999841157e+03,2.900251877349201979e-01
1.154699999999841111e+03,2.900519436319743405e-01
1.154749999999841066e+03,2.900786987216499857e-01
1.154799999999841020e+03,2.901054530038180146e-01
1.154849999999840975e+03,2.901322064783499188e-01
1.154899999999840929e+03,2.901589591451171901e-01
1.154949999999840884e+03,2.901857110039909315e-01
1.154999999999840838e+03,2.902124620548428569e-01
1.155049999999840793e+03,2.902392122975444022e-01
1.155099999999840747e+03,2.902659617319669483e-01
1.155149999999840702e+03,2.902927103579823753e-01
1.155199999999840657e+03,2.903194581754622861e-01
1.155249999999840611e+03,2.903462051842782277e-01
1.155299999999840566e+03,2.903729513843021914e-01
1.155349999999840520e+03,2.903996967754058911e-01
1.155399999999840475e+03,2.904264413574609294e-01
1.155449999999840429e+03,2.904531851303397416e-01
1.155499999999840384e+03,2.904799280939137085e-01
1.155549999999840338e+03,2.905066702480554319e-01
1.155599999999840293e+03,2.905334115926365701e-01
1.155649999999840247e+03,2.905601521275293919e-01
1.155699999999840202e+03,2.905868918526061107e-01
1.155749999999840156e+03,2.906136307677387731e-01
1.155799999999840111e+03,2.906403688727998147e-01
1.155849999999840065e+03,2.906671061676613932e-01
1.155899999999840020e+03,2.906938426521960550e-01
1.155949999999839974e+03,2.907205783262761245e-01
1.155999999999839929e+03,2.907473131897740370e-01
1.156049999999839883e+03,2.907740472425624501e-01
1.156099999999839838e+03,2.908007804845138544e-01
1.156149999999839793e+03,2.908275129155008520e-01
1.156199999999839747e+03,2.908542445353959893e-01
1.156249999999839702e+03,2.908809753440723123e-01
1.156299999999839656e+03,2.909077053414024783e-01
1.156349999999839611e+03,2.909344345272588672e-01
1.156399999999839565e+03,2.909611629015151357e-01
1.156449999999839520e+03,2.909878904640436081e-01
1.156499999999839474e+03,2.910146172147175525e-01
1.156549999999839429e+03,2.910413431534099038e-01
1.156599999999839383e+03,2.910680682799936525e-01
1.156649999999839338e+03,2.910947925943422332e-01
1.156699999999839292e+03,2.911215160963284143e-01
1.156749999999839247e+03,2.911482387858256859e-01
1.156799999999839201e+03,2.911749606627073161e-01
1.156849999999839156e+03,2.912016817268463509e-01
1.156899999999839110e+03,2.912284019781165578e-01
1.156949999999839065e+03,2.912551214163911495e-01
1.156999999999839019e+03,2.912818400415436160e-01
1.157049999999838974e+03,2.913085578534477249e-01
1.157099999999838928e+03,2.913352748519766333e-01
1.157149999999838883e+03,2.913619910370043309e-01
1.157199999999838838e+03,2.913887064084043632e-01
1.157249999999838792e+03,2.914154209660504424e-01
1.157299999999838747e+03,2.914421347098163362e-01
1.157349999999838701e+03,2.914688476395759786e-01
1.157399999999838656e+03,2.914955597552030819e-01
1.157449999999838610e+03,2.915222710565717468e-01
1.157499999999838565e+03,2.915489815435560739e-01
1.157549999999838519e+03,2.915756912160296088e-01
1.157599999999838474e+03,2.916024000738670074e-01
1.157649999999838428e+03,2.916291081169419264e-01
1.157699999999838383e+03,2.916558153451289104e-01
1.157749999999838337e+03,2.916825217583019492e-01
1.157799999999838292e+03,2.917092273563354765e-01
1.157849999999838246e+03,2.917359321391037041e-01
1.157899999999838201e+03,2.917626361064810658e-01
1.157949999999838155e+03,2.917893392583421064e-01
1.157999999999838110e+03,2.918160415945612041e-01
1.158049999999838064e+03,2.918427431150127926e-01
1.158099999999838019e+03,2.918694438195716390e-01
1.158149999999837974e+03,2.918961437081123433e-01
1.158199999999837928e+03,2.919228427805094506e-01
1.158249999999837883e+03,2.919495410366378385e-01
1.158299999999837837e+03,2.919762384763722740e-01
1.158349999999837792e+03,2.920029350995875239e-01
1.158399999999837746e+03,2.920296309061586326e-01
1.158449999999837701e+03,2.920563258959603115e-01
1.158499999999837655e+03,2.920830200688677158e-01
1.158549999999837610e+03,2.921097134247557792e-01
1.158599999999837564e+03,2.921364059634995458e-01
1.158649999999837519e+03,2.921630976849742267e-01
1.158699999999837473e+03,2.921897885890550883e-01
1.158749999999837428e+03,2.922164786756172861e-01
1.158799999999837382e+03,2.922431679445361419e-01
1.158849999999837337e+03,2.922698563956868112e-01
1.158899999999837291e+03,2.922965440289449490e-01
1.158949999999837246e+03,2.923232308441857663e-01
1.158999999999837200e+03,2.923499168412848626e-01
1.159049999999837155e+03,2.923766020201177818e-01
1.159099999999837109e+03,2.924032863805600679e-01
1.159149999999837064e+03,2.924299699224873206e-01
1.159199999999837019e+03,2.924566526457751392e-01
1.159249999999836973e+03,2.924833345502995119e-01
1.159299999999836928e+03,2.925100156359360382e-01
1.159349999999836882e+03,2.925366959025605951e-01
1.159399999999836837e+03,2.925633753500491707e-01
1.159449999999836791e+03,2.925900539782774201e-01
1.159499999999836746e+03,2.926167317871216644e-01
1.159549999999836700e+03,2.926434087764576697e-01
1.159599999999836655e+03,2.926700849461615905e-01
1.159649999999836609e+03,2.926967602961096371e-01
1.159699999999836564e+03,2.927234348261779084e-01
1.159749999999836518e+03,2.927501085362426703e-01
1.159799999999836473e+03,2.927767814261801882e-01
1.159849999999836427e+03,2.928034534958667279e-01
1.159899999999836382e+03,2.928301247451786660e-01
1.159949999999836336e+03,2.928567951739928232e-01
1.159999999999836291e+03,2.928834647821849657e-01
1.160049999999836245e+03,2.929101335696321917e-01
1.160099999999836200e+03,2.929368015362108779e-01
1.160149999999836155e+03,2.929634686817977340e-01
1.160199999999836109e+03,2.929901350062694143e-01
1.160249999999836064e+03,2.930168005095024619e-01
1.160299999999836018e+03,2.930434651913740307e-01
1.160349999999835973e+03,2.930701290517603863e-01
1.160399999999835927e+03,2.930967920905388491e-01
1.160449999999835882e+03,2.931234543075861843e-01
1.160499999999835836e+03,2.931501157027794902e-01
1.160549999999835791e+03,2.931767762759959206e-01
1.160599999999835745e+03,2.932034360271119633e-01
1.160649999999835700e+03,2.932300949560052716e-01
1.160699999999835654e+03,2.932567530625528329e-01
1.160749999999835609e+03,2.932834103466316900e-01
1.160799999999835563e+03,2.933100668081195517e-01
1.160849999999835518e+03,2.933367224468935719e-01
1.160899999999835472e+03,2.933633772628309044e-01
1.160949999999835427e+03,2.933900312558090917e-01
1.160999999999835381e+03,2.934166844257057871e-01
1.161049999999835336e+03,2.934433367723981445e-01
1.161099999999835291e+03,2.934699882957640393e-01
1.161149999999835245e+03,2.934966389956809030e-01
1.161199999999835200e+03,2.935232888720266109e-01
1.161249999999835154e+03,2.935499379246785945e-01
1.161299999999835109e+03,2.935765861535148957e-01
1.161349999999835063e+03,2.936032335584130015e-01
1.161399999999835018e+03,2.936298801392512869e-01
1.161449999999834972e+03,2.936565258959070723e-01
1.161499999999834927e+03,2.936831708282587883e-01
1.161549999999834881e+03,2.937098149361840327e-01
1.161599999999834836e+03,2.937364582195614027e-01
1.161649999999834790e+03,2.937631006782684961e-01
1.161699999999834745e+03,2.937897423121837992e-01
1.161749999999834699e+03,2.938163831211851318e-01
1.161799999999834654e+03,2.938430231051513131e-01
1.161849999999834608e+03,2.938696622639602740e-01
1.161899999999834563e+03,2.938963005974904452e-01
1.161949999999834517e+03,2.939229381056200907e-01
1.161999999999834472e+03,2.939495747882278076e-01
1.162049999999834426e+03,2.939762106451922485e-01
1.162099999999834381e+03,2.940028456763916775e-01
1.162149999999834336e+03,2.940294798817049693e-01
1.162199999999834290e+03,2.940561132610104988e-01
1.162249999999834245e+03,2.940827458141873074e-01
1.162299999999834199e+03,2.941093775411137146e-01
1.162349999999834154e+03,2.941360084416688170e-01
1.162399999999834108e+03,2.941626385157313783e-01
1.162449999999834063e+03,2.941892677631803288e-01
1.162499999999834017e+03,2.942158961838945985e-01
1.162549999999833972e+03,2.942425237777532288e-01
1.162599999999833926e+03,2.942691505446351496e-01
1.162649999999833881e+03,2.942957764844195134e-01
1.162699999999833835e+03,2.943224015969853058e-01
1.162749999999833790e+03,2.943490258822120120e-01
1.162799999999833744e+03,2.943756493399786733e-01
1.162849999999833699e+03,2.944022719701647195e-01
1.162899999999833653e+03,2.944288937726492472e-01
1.162949999999833608e+03,2.944555147473119638e-01
1.162999999999833562e+03,2.944821348940320216e-01
1.163049999999833517e+03,2.945087542126891278e-01
1.163099999999833472e+03,2.945353727031626567e-01
1.163149999999833426e+03,2.945619903653322047e-01
1.163199999999833381e+03,2.945886071990773680e-01
1.163249999999833335e+03,2.946152232042780206e-01
1.163299999999833290e+03,2.946418383808136476e-01
1.163349999999833244e+03,2.946684527285641786e-01
1.163399999999833199e+03,2.946950662474095428e-01
1.163449999999833153e+03,2.947216789372292256e-01
1.163499999999833108e+03,2.947482907979036004e-01
1.163549999999833062e+03,2.947749018293123191e-01
1.163599999999833017e+03,2.948015120313356441e-01
1.163649999999832971e+03,2.948281214038533382e-01
1.163699999999832926e+03,2.948547299467457194e-01
1.163749999999832880e+03,2.948813376598931613e-01
1.163799999999832835e+03,2.949079445431754820e-01
1.163849999999832789e+03,2.949345505964731662e-01
1.163899999999832744e+03,2.949611558196664207e-01
1.163949999999832698e+03,2.949877602126358411e-01
1.163999999999832653e+03,2.950143637752614123e-01
1.164049999999832608e+03,2.950409665074240073e-01
1.164099999999832562e+03,2.950675684090039996e-01
1.164149999999832517e+03,2.950941694798819293e-01
1.164199999999832471e+03,2.951207697199381697e-01
1.164249999999832426e+03,2.951473691290539270e-01
1.164299999999832380e+03,2.951739677071094081e-01
1.164349999999832335e+03,2.952005654539854862e-01
1.164399999999832289e+03,2.952271623695631453e-01
1.164449999999832244e+03,2.952537584537229254e-01
1.164499999999832198e+03,2.952803537063461436e-01
1.164549999999832153e+03,2.953069481273132846e-01
1.164599999999832107e+03,2.953335417165056098e-01
1.164649999999832062e+03,2.953601344738042145e-01
1.164699999999832016e+03,2.953867263990899161e-01
1.164749999999831971e+03,2.954133174922441429e-01
1.164799999999831925e+03,2.954399077531479345e-01
1.164849999999831880e+03,2.954664971816824970e-01
1.164899999999831834e+03,2.954930857777293141e-01
1.164949999999831789e+03,2.955196735411695919e-01
1.164999999999831743e+03,2.955462604718845920e-01
1.165049999999831698e+03,2.955728465697559093e-01
1.165099999999831653e+03,2.955994318346648608e-01
1.165149999999831607e+03,2.956260162664932079e-01
1.165199999999831562e+03,2.956525998651223786e-01
1.165249999999831516e+03,2.956791826304339676e-01
1.165299999999831471e+03,2.957057645623098474e-01
1.165349999999831425e+03,2.957323456606314460e-01
1.165399999999831380e+03,2.957589259252806912e-01
1.165449999999831334e+03,2.957855053561396219e-01
1.165499999999831289e+03,2.958120839530897217e-01
1.165549999999831243e+03,2.958386617160128629e-01
1.165599999999831198e+03,2.958652386447914173e-01
1.165649999999831152e+03,2.958918147393072573e-01
1.165699999999831107e+03,2.959183899994421996e-01
1.165749999999831061e+03,2.959449644250785605e-01
1.165799999999831016e+03,2.959715380160986009e-01
1.165849999999830970e+03,2.959981107723843596e-01
1.165899999999830925e+03,2.960246826938180420e-01
1.165949999999830879e+03,2.960512537802819644e-01
1.165999999999830834e+03,2.960778240316586651e-01
1.166049999999830789e+03,2.961043934478302386e-01
1.166099999999830743e+03,2.961309620286794453e-01
1.166149999999830698e+03,2.961575297740884349e-01
1.166199999999830652e+03,2.961840966839403566e-01
1.166249999999830607e+03,2.962106627581170826e-01
1.166299999999830561e+03,2.962372279965017063e-01
1.166349999999830516e+03,2.962637923989768218e-01
1.166399999999830470e+03,2.962903559654249674e-01
1.166449999999830425e+03,2.963169186957291257e-01
1.166499999999830379e+03,2.963434805897720570e-01
1.166549999999830334e+03,2.963700416474366328e-01
1.166599999999830288e+03,2.963966018686058912e-01
1.166649999999830243e+03,2.964231612531627036e-01
1.166699999999830197e+03,2.964497198009900525e-01
1.166749999999830152e+03,2.964762775119711979e-01
1.166799999999830106e+03,2.965028343859892335e-01
1.166849999999830061e+03,2.965293904229270305e-01
1.166899999999830015e+03,2.965559456226680712e-01
1.166949999999829970e+03,2.965824999850954491e-01
1.166999999999829924e+03,2.966090535100927572e-01
1.167049999999829879e+03,2.966356061975431446e-01
1.167099999999829834e+03,2.966621580473300379e-01
1.167149999999829788e+03,2.966887090593367526e-01
1.167199999999829743e+03,2.967152592334471595e-01
1.167249999999829697e+03,2.967418085695445185e-01
1.167299999999829652e+03,2.967683570675125893e-01
1.167349999999829606e+03,2.967949047272348539e-01
1.167399999999829561e+03,2.968214515485952387e-01
1.167449999999829515e+03,2.968479975314771147e-01
1.167499999999829470e+03,2.968745426757646855e-01
1.167549999999829424e+03,2.969010869813413778e-01
1.167599999999829379e+03,2.969276304480916173e-01
1.167649999999829333e+03,2.969541730758988862e-01
1.167699999999829288e+03,2.969807148646473327e-01
1.167749999999829242e+03,2.970072558142209385e-01
1.167799999999829197e+03,2.970337959245037962e-01
1.167849999999829151e+03,2.970603351953799987e-01
1.167899999999829106e+03,2.970868736267340826e-01
1.167949999999829060e+03,2.971134112184495857e-01
1.167999999999829015e+03,2.971399479704114333e-01
1.168049999999828970e+03,2.971664838825034960e-01
1.168099999999828924e+03,2.971930189546102552e-01
1.168149999999828879e+03,2.972195531866163587e-01
1.168199999999828833e+03,2.972460865784060102e-01
1.168249999999828788e+03,2.972726191298638021e-01
1.168299999999828742e+03,2.972991508408742156e-01
1.168349999999828697e+03,2.973256817113218986e-01
1.168399999999828651e+03,2.973522117410915544e-01
1.168449999999828606e+03,2.973787409300678308e-01
1.168499999999828560e+03,2.974052692781354867e-01
1.168549999999828515e+03,2.974317967851795586e-01
1.168599999999828469e+03,2.974583234510844720e-01
1.168649999999828424e+03,2.974848492757352636e-01
1.168699999999828378e+03,2.975113742590169141e-01
1.168749999999828333e+03,2.975378984008144045e-01
1.168799999999828287e+03,2.975644217010128822e-01
1.168849999999828242e+03,2.975909441594971616e-01
1.168899999999828196e+03,2.976174657761526676e-01
1.168949999999828151e+03,2.976439865508643257e-01
1.168999999999828106e+03,2.976705064835175052e-01
1.169049999999828060e+03,2.976970255739974092e-01
1.169099999999828015e+03,2.977235438221894070e-01
1.169149999999827969e+03,2.977500612279787573e-01
1.169199999999827924e+03,2.977765777912510514e-01
1.169249999999827878e+03,2.978030935118917699e-01
1.169299999999827833e+03,2.978296083897861157e-01
1.169349999999827787e+03,2.978561224248198469e-01
1.169399999999827742e+03,2.978826356168786105e-01
1.169449999999827696e+03,2.979091479658479424e-01
1.169499999999827651e+03,2.979356594716138229e-01
1.169549999999827605e+03,2.979621701340615658e-01
1.169599999999827560e+03,2.979886799530772623e-01
1.169649999999827514e+03,2.980151889285465039e-01
1.169699999999827469e+03,2.980416970603554372e-01
1.169749999999827423e+03,2.980682043483900423e-01
1.169799999999827378e+03,2.980947107925360773e-01
1.169849999999827332e+03,2.981212163926796332e-01
1.169899999999827287e+03,2.981477211487066348e-01
1.169949999999827241e+03,2.981742250605036171e-01
1.169999999999827196e+03,2.982007281279564492e-01
1.170049999999827151e+03,2.982272303509514444e-01
1.170099999999827105e+03,2.982537317293746937e-01
1.170149999999827060e+03,2.982802322631127323e-01
1.170199999999827014e+03,2.983067319520519844e-01
1.170249999999826969e+03,2.983332307960787078e-01
1.170299999999826923e+03,2.983597287950792709e-01
1.170349999999826878e+03,2.983862259489403201e-01
1.170399999999826832e+03,2.984127222575482796e-01
1.170449999999826787e+03,2.984392177207899066e-01
1.170499999999826741e+03,2.984657123385517363e-01
1.170549999999826696e+03,2.984922061107206925e-01
1.170599999999826650e+03,2.985186990371830884e-01
1.170649999999826605e+03,2.985451911178260143e-01
1.170699999999826559e+03,2.985716823525362829e-01
1.170749999999826514e+03,2.985981727412006514e-01
1.170799999999826468e+03,2.986246622837061548e-01
1.170849999999826423e+03,2.986511509799398834e-01
1.170899999999826377e+03,2.986776388297884832e-01
1.170949999999826332e+03,2.987041258331392668e-01
1.170999999999826287e+03,2.987306119898793799e-01
1.171049999999826241e+03,2.987570972998960239e-01
1.171099999999826196e+03,2.987835817630762891e-01
1.171149999999826150e+03,2.988100653793073214e-01
1.171199999999826105e+03,2.988365481484767661e-01
1.171249999999826059e+03,2.988630300704715470e-01
1.171299999999826014e+03,2.988895111451795317e-01
1.171349999999825968e+03,2.989159913724879214e-01
1.171399999999825923e+03,2.989424707522839730e-01
1.171449999999825877e+03,2.989689492844556651e-01
1.171499999999825832e+03,2.989954269688905319e-01
1.171549999999825786e+03,2.990219038054758860e-01
1.171599999999825741e+03,2.990483797940995947e-01
1.171649999999825695e+03,2.990748549346494700e-01
1.171699999999825650e+03,2.991013292270131574e-01
1.171749999999825604e+03,2.991278026710784133e-01
1.171799999999825559e+03,2.991542752667334382e-01
1.171849999999825513e+03,2.991807470138656555e-01
1.171899999999825468e+03,2.992072179123634323e-01
1.171949999999825422e+03,2.992336879621147472e-01
1.171999999999825377e+03,2.992601571630074120e-01
1.172049999999825332e+03,2.992866255149296828e-01
1.172099999999825286e+03,2.993130930177697047e-01
1.172149999999825241e+03,2.993395596714155671e-01
1.172199999999825195e+03,2.993660254757557482e-01
1.172249999999825150e+03,2.993924904306783930e-01
1.172299999999825104e+03,2.994189545360718685e-01
1.172349999999825059e+03,2.994454177918244309e-01
1.172399999999825013e+03,2.994718801978246692e-01
1.172449999999824968e+03,2.994983417539610060e-01
1.172499999999824922e+03,2.995248024601219194e-01
1.172549999999824877e+03,2.995512623161961097e-01
1.172599999999824831e+03,2.995777213220720547e-01
1.172649999999824786e+03,2.996041794776386213e-01
1.172699999999824740e+03,2.996306367827841211e-01
1.172749999999824695e+03,2.996570932373978091e-01
1.172799999999824649e+03,2.996835488413680526e-01
1.172849999999824604e+03,2.997100035945841623e-01
1.172899999999824558e+03,2.997364574969346163e-01
1.172949999999824513e+03,2.997629105483086698e-01
1.172999999999824468e+03,2.997893627485949675e-01
1.173049999999824422e+03,2.998158140976827646e-01
1.173099999999824377e+03,2.998422645954610943e-01
1.173149999999824331e+03,2.998687142418192120e-01
1.173199999999824286e+03,2.998951630366461507e-01
1.173249999999824240e+03,2.999216109798312768e-01
1.173299999999824195e+03,2.999480580712637345e-01
1.173349999999824149e+03,2.999745043108328901e-01
1.173399999999824104e+03,3.000009496984279989e-01
1.173449999999824058e+03,3.000273942339385935e-01
1.173499999999824013e+03,3.000538379172541514e-01
1.173549999999823967e+03,3.000802807482642054e-01
1.173599999999823922e+03,3.001067227268581217e-01
1.173649999999823876e+03,3.001331638529257106e-01
1.173699999999823831e+03,3.001596041263564496e-01
1.173749999999823785e+03,3.001860435470399824e-01
1.173799999999823740e+03,3.002124821148664524e-01
1.173849999999823694e+03,3.002389198297250039e-01
1.173899999999823649e+03,3.002653566915059469e-01
1.173949999999823604e+03,3.002917927000990361e-01
1.173999999999823558e+03,3.003182278553941931e-01
1.174049999999823513e+03,3.003446621572813946e-01
1.174099999999823467e+03,3.003710956056505621e-01
1.174149999999823422e+03,3.003975282003918945e-01
1.174199999999823376e+03,3.004239599413954243e-01
1.174249999999823331e+03,3.004503908285512948e-01
1.174299999999823285e+03,3.004768208617497605e-01
1.174349999999823240e+03,3.005032500408810203e-01
1.174399999999823194e+03,3.005296783658353843e-01
1.174449999999823149e+03,3.005561058365031069e-01
1.174499999999823103e+03,3.005825324527747200e-01
1.174549999999823058e+03,3.006089582145405337e-01
1.174599999999823012e+03,3.006353831216912464e-01
1.174649999999822967e+03,3.006618071741171683e-01
1.174699999999822921e+03,3.006882303717088867e-01
1.174749999999822876e+03,3.007146527143568782e-01
1.174799999999822830e+03,3.007410742019522298e-01
1.174849999999822785e+03,3.007674948343852517e-01
1.174899999999822739e+03,3.007939146115469753e-01
1.174949999999822694e+03,3.008203335333279882e-01
1.174999999999822649e+03,3.008467515996194885e-01
1.175049999999822603e+03,3.008731688103118973e-01
1.175099999999822558e+03,3.008995851652962461e-01
1.175149999999822512e+03,3.009260006644637886e-01
1.175199999999822467e+03,3.009524153077056119e-01
1.175249999999822421e+03,3.009788290949123590e-01
1.175299999999822376e+03,3.010052420259754502e-01
1.175349999999822330e+03,3.010316541007860280e-01
1.175399999999822285e+03,3.010580653192354017e-01
1.175449999999822239e+03,3.010844756812145473e-01
1.175499999999822194e+03,3.011108851866150515e-01
1.175549999999822148e+03,3.011372938353281681e-01
1.175599999999822103e+03,3.011637016272452061e-01
1.175649999999822057e+03,3.011901085622576968e-01
1.175699999999822012e+03,3.012165146402572824e-01
1.175749999999821966e+03,3.012429198611352721e-01
1.175799999999821921e+03,3.012693242247836412e-01
1.175849999999821875e+03,3.012957277310933102e-01
1.175899999999821830e+03,3.013221303799565876e-01
1.175949999999821785e+03,3.013485321712649490e-01
1.175999999999821739e+03,3.013749331049102032e-01
1.176049999999821694e+03,3.014013331807842144e-01
1.176099999999821648e+03,3.014277323987787915e-01
1.176149999999821603e+03,3.014541307587858543e-01
1.176199999999821557e+03,3.014805282606972670e-01
1.176249999999821512e+03,3.015069249044052269e-01
1.176299999999821466e+03,3.015333206898015428e-01
1.176349999999821421e+03,3.015597156167785786e-01
1.176399999999821375e+03,3.015861096852282541e-01
