Preliminary design data,,
1901,,
Wavelength (nm),%R,%T
1510,0.4779209,0.5219868
1511,0.4684891,0.5314146
1512,0.4574249,0.5424744
1513,0.4443699,0.5555245
1514,0.4289029,0.570986
1515,0.4105678,0.5893152
1516,0.3889299,0.6109467
1517,0.3636746,0.6361954
1518,0.3347452,0.665118
1519,0.3025041,0.6973529
1520,0.2678605,0.731991
1521,0.2322865,0.7675607
1522,0.1976491,0.8021957
1523,0.1658658,0.8339785
1524,0.1384936,0.8613521
1525,0.1164229,0.8834261
1526,9.98E-02,0.9000616
1527,8.81E-02,0.9117416
1528,0.0805397,0.9193237
1529,7.61E-02,0.9237946
1530,7.38E-02,0.9260895
1531,7.29E-02,0.9269915
1532,7.28E-02,0.9271039
1533,7.30E-02,0.9268501
1534,0.0733861,0.9265015
1535,7.37E-02,0.9262081
1536,7.39E-02,0.926029
1537,7.39E-02,0.9259586
1538,7.39E-02,0.9259494
1539,7.40E-02,0.9259303
1540,7.41E-02,0.9258214
1541,7.44E-02,0.9255461
1542,7.49E-02,0.925041
1543,7.56E-02,0.9242609
1544,7.67E-02,0.9231811
1545,7.81E-02,0.9218
1546,7.98E-02,0.9201372
1547,8.17E-02,0.9182307
1548,8.38E-02,0.9161332
1549,8.60E-02,0.9139073
1550,8.83E-02,0.9116213
1551,9.06E-02,0.9093442
1552,9.28E-02,0.9071434
1553,9.48E-02,0.9050806
1554,9.67E-02,0.9032111
1555,9.83E-02,0.9015814
1556,9.97E-02,0.9002299
1557,0.1007268,0.8991861
1558,0.1014422,0.8984714
1559,0.1018147,0.8980994
1560,0.1018377,0.8980768
1561,0.1015099,0.898405
1562,0.1008363,0.8990788
1563,9.98E-02,0.9000885
1564,9.85E-02,0.9014199
1565,9.69E-02,0.9030546
1566,9.49E-02,0.9049706
1567,9.28E-02,0.907142
1568,9.04E-02,0.9095395
1569,8.78E-02,0.9121298
1570,8.50E-02,0.9148764
1571,8.22E-02,0.9177395
1572,7.92E-02,0.9206762
1573,7.63E-02,0.9236408
1574,7.33E-02,0.9265862
1575,7.05E-02,0.9294632
1576,6.77E-02,0.9322233
1577,6.51E-02,0.9348184
1578,6.27E-02,0.937203
1579,0.0605793,0.9393354
1580,5.87E-02,0.9411785
1581,5.72E-02,0.942701
1582,5.60E-02,0.9438815
1583,0.0552097,0.9447052
1584,5.47E-02,0.9451663
1585,5.46E-02,0.9452679
1586,5.49E-02,0.9450215
1587,5.55E-02,0.9444474
1588,5.63E-02,0.9435734
1589,5.75E-02,0.9424329
1590,5.89E-02,0.9410651
1591,6.04E-02,0.9395123
1592,6.21E-02,0.9378195
1593,6.39E-02,0.9360319
1594,6.57E-02,0.934195
1595,6.76E-02,0.9323521
1596,6.94E-02,0.9305447
1597,7.11E-02,0.9288105
1598,7.27E-02,0.9271836
1599,7.42E-02,0.925694
1600,7.56E-02,0.9243674
1601,7.67E-02,0.9232244
1602,7.76E-02,0.922282
1603,7.84E-02,0.9215522
1604,7.89E-02,0.9210429
1605,7.92E-02,0.9207581
1606,7.92E-02,0.9206983
1607,0.0790643,0.9208605
1608,0.0786868,0.9212382
1609,7.81E-02,0.9218224
1610,0.0773237,0.9226016
1611,0.0763638,0.9235616
1612,7.52E-02,0.9246864
1613,7.40E-02,0.9259583
1614,7.26E-02,0.9273575
1615,0.0710623,0.9288633
1616,6.95E-02,0.930454
1617,6.78E-02,0.9321065
1618,6.61E-02,0.9337974
1619,6.44E-02,0.9355032
1620,0.0627259,0.9371998
1621,6.11E-02,0.9388674
1622,0.0594468,0.9404789
1623,5.79E-02,0.9420118
1624,5.65E-02,0.943445
1625,5.52E-02,0.9447592
1626,5.40E-02,0.9459368
1627,0.0529635,0.9469622
1628,5.21E-02,0.9478226
1629,5.14E-02,0.948508
1630,5.09E-02,0.9490108
1631,5.06E-02,0.9493273
1632,5.05E-02,0.9494564
1633,5.05E-02,0.9494001
1634,5.08E-02,0.9491641
1635,5.12E-02,0.9487566
1636,5.17E-02,0.9481885
1637,5.25E-02,0.9474737
1638,0.053299,0.9466279
1639,5.43E-02,0.9456689
1640,5.53E-02,0.944616
1641,5.64E-02,0.9434916
1642,5.76E-02,0.9423147
1643,5.88E-02,0.9411064
1644,6.00E-02,0.9398878
1645,6.12E-02,0.9386796
1646,6.24E-02,0.9375018
1647,6.36E-02,0.9363732
1648,6.46E-02,0.9353116
1649,6.56E-02,0.934333
1650,6.65E-02,0.9334524
1651,6.72E-02,0.9326823
1652,6.79E-02,0.9320338
1653,6.84E-02,0.9315162
1654,6.88E-02,0.9311362
1655,6.90E-02,0.9308994
1656,6.91E-02,0.9308088
1657,0.0690644,0.9308659
1658,6.89E-02,0.9310701
1659,6.85E-02,0.9314192
1660,6.80E-02,0.931909
1661,6.74E-02,0.9325348
1662,6.66E-02,0.9332924
1663,6.58E-02,0.9341702
1664,6.48E-02,0.9351584
1665,0.0636849,0.9362456
1666,6.25E-02,0.9374195
1667,6.13E-02,0.938667
1668,6.00E-02,0.9399741
1669,0.0586043,0.941326
1670,5.72E-02,0.9427076
1671,5.58E-02,0.9441036
1672,5.44E-02,0.9454983
1673,5.31E-02,0.9468762
1674,5.17E-02,0.948222
1675,5.04E-02,0.9495209
1676,0.0491713,0.9507586
1677,4.80E-02,0.9519217
1678,4.69E-02,0.9529977
1679,4.60E-02,0.9539753
1680,4.51E-02,0.9548445
1681,4.43E-02,0.9555954
1682,4.37E-02,0.9562155
1683,4.32E-02,0.9567068
1684,4.29E-02,0.9570658
1685,4.26E-02,0.9572904
1686,4.25E-02,0.9573805
1687,4.26E-02,0.9573376
1688,4.28E-02,0.9571651
1689,4.31E-02,0.9568678
1690,4.35E-02,0.956452
1691,4.40E-02,0.9559252
1692,4.46E-02,0.9552967
1693,4.54E-02,0.9545764
1694,4.62E-02,0.9537752
1695,4.70E-02,0.9529052
1696,4.80E-02,0.9519783
1697,4.89E-02,0.9510074
1698,4.99E-02,0.9500054
1699,5.09E-02,0.9489855
1700,5.20E-02,0.9479603
1701,5.30E-02,0.9469411
1702,5.40E-02,0.9459416
1703,5.50E-02,0.9449738
1704,5.59E-02,0.9440485
1705,5.68E-02,0.9431762
1706,0.0575669,0.9423662
1707,5.83E-02,0.9416273
1708,5.90E-02,0.940967
1709,5.95E-02,0.940392
1710,6.00E-02,0.9399083
1711,6.04E-02,0.9395198
1712,6.07E-02,0.9392299
1713,6.09E-02,0.939041
1714,6.10E-02,0.9389539
1715,6.10E-02,0.938969
1716,6.08E-02,0.9390852
1717,6.06E-02,0.9393005
1718,6.03E-02,0.9396117
1719,5.99E-02,0.9400149
1720,5.94E-02,0.9405051
1721,0.0588593,0.9410751
1722,5.82E-02,0.9417194
1723,0.0575039,0.9424305
1724,5.67E-02,0.9432006
1725,5.59E-02,0.9440208
1726,5.51E-02,0.9448822
1727,5.42E-02,0.9457749
1728,5.32E-02,0.9466892
1729,5.23E-02,0.9476149
1730,5.14E-02,0.9485415
1731,5.05E-02,0.9494587
1732,0.0495781,0.9503562
1733,4.87E-02,0.9512238
1734,4.79E-02,0.9520517
1735,4.71E-02,0.9528304
1736,4.64E-02,0.953551
1737,0.0457291,0.9542051
1738,4.51E-02,0.9547851
1739,4.47E-02,0.9552841
1740,4.42E-02,0.955696
1741,0.0439184,0.9560159
1742,4.37E-02,0.9562396
1743,4.36E-02,0.956364
1744,4.35E-02,0.9563873
1745,0.0436259,0.9563085
1746,4.38E-02,0.9561279
1747,4.41E-02,0.9558465
1748,4.45E-02,0.9554667
1749,4.49E-02,0.9549919
1750,4.55E-02,0.9544262
1751,4.62E-02,0.9537748
1752,4.69E-02,0.9530434
1753,4.77E-02,0.952239
1754,4.86E-02,0.9513687
1755,4.95E-02,0.9504404
1756,5.05E-02,0.9494624
1757,5.15E-02,0.9484434
1758,5.25E-02,0.9473921
1759,5.36E-02,0.9463178
1760,5.47E-02,0.9452296
1761,5.58E-02,0.9441357
1762,5.69E-02,0.9430463
1763,5.80E-02,0.9419701
1764,5.90E-02,0.9409157
1765,6.00E-02,0.9398916
1766,6.10E-02,0.9389056
1767,6.20E-02,0.9379653
1768,6.29E-02,0.9370775
1769,6.37E-02,0.9362489
1770,6.45E-02,0.9354853
1771,6.51E-02,0.934792
1772,6.58E-02,0.9341738
1773,6.63E-02,0.9336349
1774,6.68E-02,0.9331785
1775,6.71E-02,0.9328074
1776,6.74E-02,0.9325238
1777,6.76E-02,0.9323294
1778,6.77E-02,0.9322246
1779,6.77E-02,0.9322098
1780,6.77E-02,0.9322845
1781,6.75E-02,0.9324455
1782,6.72E-02,0.9326927
1783,6.69E-02,0.9330239
1784,6.65E-02,0.9334363
1785,6.60E-02,0.9339263
1786,0.0654487,0.9344899
1787,0.0648158,0.9351228
1788,0.0641186,0.93582
1789,6.34E-02,0.9365762
1790,6.26E-02,0.9373854
1791,6.17E-02,0.9382417
1792,6.08E-02,0.9391386
1793,5.99E-02,0.9400694
1794,5.89E-02,0.9410272
1795,5.79E-02,0.9420049
1796,5.69E-02,0.9429954
1797,5.59E-02,0.9439914
1798,5.50E-02,0.9449856
1799,0.0539674,0.9459711
1800,5.30E-02,0.9469405
1801,5.21E-02,0.9478873
1802,5.11E-02,0.9488047
1803,5.03E-02,0.9496863
1804,4.94E-02,0.9505262
1805,4.86E-02,0.9513189
1806,4.79E-02,0.9520591
1807,4.72E-02,0.9527423
1808,4.66E-02,0.9533643
1809,4.60E-02,0.9539217
1810,4.55E-02,0.9544114
1811,4.51E-02,0.9548311
1812,0.0447593,0.9551791
1813,0.0444841,0.9554543
1814,4.43E-02,0.9556568
1815,4.42E-02,0.9557863
1816,4.41E-02,0.9558434
1817,4.41E-02,0.9558298
1818,4.42E-02,0.9557472
1819,4.43E-02,0.9555982
1820,4.46E-02,0.9553859
1821,4.48E-02,0.9551134
1822,4.52E-02,0.9547847
1823,4.55E-02,0.9544042
1824,4.60E-02,0.9539765
1825,0.0464326,0.9535066
1826,4.69E-02,0.9529996
1827,4.75E-02,0.952461
1828,4.80E-02,0.9518962
1829,4.86E-02,0.9513108
1830,4.92E-02,0.9507104
1831,4.98E-02,0.9501005
1832,5.05E-02,0.9494869
1833,5.11E-02,0.9488748
1834,5.17E-02,0.9482695
1835,5.23E-02,0.9476763
1836,5.28E-02,0.9470999
1837,5.34E-02,0.9465452
1838,5.39E-02,0.9460164
1839,5.44E-02,0.9455175
1840,0.0548878,0.9450526
1841,5.53E-02,0.9446256
1842,5.57E-02,0.9442387
1843,5.60E-02,0.9438947
1844,5.63E-02,0.9435959
1845,5.66E-02,0.9433441
1846,5.68E-02,0.943141
1847,5.70E-02,0.9429878
1848,5.71E-02,0.9428851
1849,0.0571075,0.9428334
1850,5.71E-02,0.9428325
1851,5.71E-02,0.942882
1852,5.70E-02,0.9429811
1853,5.68E-02,0.9431286
1854,0.0566179,0.943323
1855,5.64E-02,0.9435624
1856,5.61E-02,0.9438447
1857,5.58E-02,0.9441671
1858,5.54E-02,0.9445269
1859,5.50E-02,0.944921
1860,5.46E-02,0.945346
1861,5.41E-02,0.9457984
1862,0.0536667,0.9462742
1863,5.32E-02,0.9467697
1864,5.27E-02,0.9472808
1865,5.21E-02,0.9478031
1866,5.16E-02,0.9483324
1867,5.11E-02,0.9488645
1868,5.05E-02,0.949395
1869,5.00E-02,0.9499196
1870,0.0495069,0.950434
1871,4.90E-02,0.9509341
1872,4.85E-02,0.9514158
1873,4.81E-02,0.9518753
1874,4.76E-02,0.9523088
1875,4.72E-02,0.952713
1876,4.69E-02,0.9530846
1877,4.65E-02,0.9534208
1878,4.62E-02,0.9537186
1879,4.60E-02,0.9539758
1880,0.0457504,0.9541905
1881,4.56E-02,0.9543609
1882,4.55E-02,0.9544856
1883,4.54E-02,0.9545639
1884,4.53E-02,0.9545949
1885,4.54E-02,0.9545786
1886,4.54E-02,0.9545151
1887,4.55E-02,0.9544048
1888,4.57E-02,0.9542484
1889,4.59E-02,0.9540473
1890,4.61E-02,0.9538027
1891,4.64E-02,0.9535165
1892,4.68E-02,0.9531907
1893,4.71E-02,0.9528276
1894,0.0475119,0.9524297
1895,4.79E-02,0.9519997
1896,4.84E-02,0.9515406
1897,4.89E-02,0.9510556
1898,4.94E-02,0.9505476
1899,4.99E-02,0.9500202
1900,5.05E-02,0.9494767
1901,5.10E-02,0.9489195
1902,5.16E-02,0.9483531
1903,5.22E-02,0.9477812
1904,5.27E-02,0.9472072
1905,5.33E-02,0.9466347
1906,5.39E-02,0.9460671
1907,5.44E-02,0.9455078
1908,5.50E-02,0.9449599
1909,5.55E-02,0.9444267
1910,5.60E-02,0.9439111
1911,0.0565269,0.9434161
1912,0.0569987,0.9429444
1913,5.74E-02,0.9424986
1914,5.79E-02,0.9420809
1915,0.0582497,0.9416937
1916,0.0586046,0.9413388
1917,5.89E-02,0.9410182
1918,5.92E-02,0.9407334
1919,5.95E-02,0.9404857
1920,5.97E-02,0.9402764
1921,5.98E-02,0.9401061
1922,6.00E-02,0.9399756
1923,6.01E-02,0.9398853
1924,0.0601084,0.9398355
1925,6.01E-02,0.9398263
1926,6.01E-02,0.9398574
1927,6.00E-02,0.9399286
1928,5.99E-02,0.9400392
1929,5.98E-02,0.9401882
1930,5.96E-02,0.9403749
1931,5.93E-02,0.9405978
1932,5.91E-02,0.9408556
1933,5.88E-02,0.9411467
1934,0.058475,0.9414692
1935,5.81E-02,0.9418213
1936,0.0577434,0.9422009
1937,0.0573387,0.9426056
1938,5.69E-02,0.9430331
1939,5.65E-02,0.9434809
1940,5.60E-02,0.9439464
1941,0.0555173,0.944427
1942,5.50E-02,0.9449198
1943,5.45E-02,0.9454221
1944,5.40E-02,0.9459308
1945,5.35E-02,0.9464434
1946,5.30E-02,0.9469568
1947,5.25E-02,0.947468
1948,5.20E-02,0.9479744
1949,5.15E-02,0.9484732
1950,5.10E-02,0.9489616
1951,5.05E-02,0.9494368
1952,5.00E-02,0.9498966
1953,4.96E-02,0.9503385
1954,4.92E-02,0.95076
1955,4.88E-02,0.9511592
1956,0.0484103,0.951534
1957,4.81E-02,0.9518827
1958,4.77E-02,0.9522037
1959,4.74E-02,0.9524954
1960,4.72E-02,0.9527567
1961,0.0469573,0.9529871
1962,4.68E-02,0.9531852
1963,4.66E-02,0.9533502
1964,4.65E-02,0.9534819
1965,4.64E-02,0.95358
1966,4.63E-02,0.9536445
1967,4.63E-02,0.9536758
1968,4.63E-02,0.9536743
1969,4.63E-02,0.9536406
1970,4.64E-02,0.9535756
1971,4.65E-02,0.9534817
1972,0.0465861,0.9533587
1973,4.67E-02,0.9532079
1974,4.69E-02,0.9530306
1975,4.71E-02,0.9528285
1976,4.73E-02,0.9526035
1977,4.76E-02,0.9523572
1978,4.79E-02,0.9520916
1979,4.81E-02,0.9518087
1980,4.84E-02,0.9515107
1981,4.87E-02,0.9512
1982,4.91E-02,0.9508785
1983,4.94E-02,0.9505482
1984,4.97E-02,0.9502113
1985,5.01E-02,0.9498699
1986,5.04E-02,0.9495263
1987,5.08E-02,0.9491826
1988,0.0511048,0.9488408
1989,5.14E-02,0.948503
1990,5.18E-02,0.9481712
1991,5.21E-02,0.9478472
1992,5.24E-02,0.947533
1993,5.27E-02,0.9472303
1994,5.30E-02,0.9469408
1995,5.33E-02,0.946666
1996,5.35E-02,0.9464074
1997,5.38E-02,0.9461663
1998,5.40E-02,0.945944
1999,5.42E-02,0.9457417
2000,5.44E-02,0.9455602
2001,5.45E-02,0.9453744
2002,5.47E-02,0.9452127
2003,5.48E-02,0.9450755
2004,5.49E-02,0.9449633
2005,5.49E-02,0.9448766
2006,5.50E-02,0.9448155
2007,5.50E-02,0.94478
2008,5.50E-02,0.9447699
2009,5.49E-02,0.9447851
2010,5.49E-02,0.944825
2011,5.48E-02,0.9448891
2012,0.0546491,0.9449766
2013,5.45E-02,0.9450867
2014,5.44E-02,0.9452184
2015,5.42E-02,0.9453707
2016,5.40E-02,0.9455422
2017,5.38E-02,0.9457316
2018,5.35E-02,0.9459374
2019,5.33E-02,0.9461582
2020,5.30E-02,0.9463921
2021,5.27E-02,0.9466376
2022,5.25E-02,0.9468929
2023,5.22E-02,0.947156
2024,5.19E-02,0.9474252
2025,5.16E-02,0.9476984
2026,5.13E-02,0.9479737
2027,5.10E-02,0.9482493
2028,5.07E-02,0.948523
2029,5.04E-02,0.9487931
2030,5.01E-02,0.9490575
2031,4.98E-02,0.9493145
2032,4.95E-02,0.9495622
2033,4.93E-02,0.9497988
2034,4.90E-02,0.9500228
2035,4.88E-02,0.9502325
2036,4.86E-02,0.9504264
2037,0.048357,0.9506032
2038,4.82E-02,0.9507617
2039,4.80E-02,0.9509006
2040,4.79E-02,0.951019
2041,4.77E-02,0.9511161
2042,4.76E-02,0.9511911
2043,4.76E-02,0.9512435
2044,4.75E-02,0.9512727
2045,4.75E-02,0.9512786
2046,4.75E-02,0.951261
2047,4.75E-02,0.9512199
2048,4.75E-02,0.9511555
2049,4.76E-02,0.9510681
2050,0.0476644,0.9509582
2051,4.78E-02,0.9508262
2052,4.79E-02,0.950673
2053,0.0480472,0.9504994
2054,4.82E-02,0.9503062
2055,4.84E-02,0.9500945
2056,4.86E-02,0.9498655
2057,4.88E-02,0.9496204
2058,4.91E-02,0.9493604
2059,4.93E-02,0.9490857
2060,4.96E-02,0.948799
2061,4.98E-02,0.9485018
2062,5.01E-02,0.9481955
2063,5.04E-02,0.9478818
2064,5.07E-02,0.947562
2065,5.10E-02,0.9472379
2066,0.0513153,0.946911
2067,5.16E-02,0.9465828
2068,5.19E-02,0.9462548
2069,5.22E-02,0.9459287
2070,5.25E-02,0.9456058
2071,5.28E-02,0.9452877
2072,5.31E-02,0.9449757
2073,5.34E-02,0.9446713
2074,5.37E-02,0.9443756
2075,5.39E-02,0.94409
2076,5.42E-02,0.9438157
2077,5.44E-02,0.9435537
2078,5.46E-02,0.9433053
2079,5.48E-02,0.9430711
2080,5.50E-02,0.9428523
2081,5.52E-02,0.9426497
2082,5.54E-02,0.9424639
2083,5.55E-02,0.9422957
2084,0.0556513,0.9421457
2085,0.0557589,0.9420143
2086,5.58E-02,0.9419019
2087,5.59E-02,0.9418089
2088,5.60E-02,0.9417355
2089,5.60E-02,0.9416819
2090,5.60E-02,0.9416482
2091,5.60E-02,0.9416343
2092,5.60E-02,0.9416401
2093,5.59E-02,0.9416655
2094,5.58E-02,0.9417102
2095,5.58E-02,0.9417737
2096,5.57E-02,0.9418558
2097,5.55E-02,0.9419558
2098,5.54E-02,0.9420732
2099,5.52E-02,0.9422072
2100,5.51E-02,0.9423572
2101,5.49E-02,0.9425224
2102,5.47E-02,0.9427018
2103,0.054443,0.9428945
2104,5.42E-02,0.9430994
2105,5.40E-02,0.9433156
2106,5.37E-02,0.9435418
2107,5.35E-02,0.943777
2108,5.32E-02,0.9440198
2109,5.29E-02,0.9442691
2110,5.26E-02,0.9445235
2111,5.24E-02,0.9447817
2112,5.21E-02,0.9450425
2113,5.18E-02,0.9453043
2114,0.0514988,0.945566
2115,5.12E-02,0.9458261
2116,5.09E-02,0.9460832
2117,5.07E-02,0.9463362
2118,5.04E-02,0.9465834
2119,5.01E-02,0.9468239
2120,4.99E-02,0.9470562
2121,4.96E-02,0.9472791
2122,4.94E-02,0.9474915
2123,4.91E-02,0.9476923
2124,4.89E-02,0.9478804
2125,4.87E-02,0.9480549
2126,4.86E-02,0.9482148
2127,4.84E-02,0.9483593
2128,0.0482325,0.9484876
2129,4.81E-02,0.9485991
2130,4.80E-02,0.9486932
2131,4.79E-02,0.9487695
2132,0.0477966,0.9488275
2133,4.77E-02,0.948867
2134,4.77E-02,0.9488878
2135,4.77E-02,0.9488897
2136,4.77E-02,0.9488729
2137,4.77E-02,0.9488375
2138,4.77E-02,0.9487836
2139,0.0477487,0.9487115
2140,4.78E-02,0.9486217
2141,4.79E-02,0.9485146
2142,4.80E-02,0.9483908
2143,4.81E-02,0.948251
2144,4.83E-02,0.9480959
2145,4.84E-02,0.9479262
2146,4.86E-02,0.9477429
2147,4.87E-02,0.9475468
2148,4.89E-02,0.947339
2149,4.91E-02,0.9471205
2150,4.93E-02,0.9468922
2151,4.95E-02,0.9466554
2152,4.98E-02,0.9464111
2153,0.0499882,0.9461605
2154,5.02E-02,0.9459056
2155,5.05E-02,0.9456466
2156,5.07E-02,0.9453848
2157,5.09E-02,0.9451213
2158,5.12E-02,0.9448574
2159,5.14E-02,0.944594
2160,5.17E-02,0.9443324
2161,5.19E-02,0.9440737
2162,5.21E-02,0.9438189
2163,5.24E-02,0.943569
2164,5.26E-02,0.9433252
2165,0.0528045,0.9430883
2166,5.30E-02,0.9428593
2167,5.32E-02,0.9426391
2168,5.34E-02,0.9424284
2169,5.36E-02,0.9422281
2170,5.37E-02,0.9420389
2171,5.39E-02,0.9418615
2172,5.40E-02,0.9416965
2173,5.42E-02,0.9415444
2174,5.43E-02,0.9414058
2175,5.44E-02,0.9412811
2176,5.45E-02,0.9411707
2177,5.46E-02,0.9410749
2178,5.46E-02,0.940994
2179,5.47E-02,0.9409282
2180,5.47E-02,0.9408777
2181,5.47E-02,0.9408425
2182,5.47E-02,0.9408227
2183,5.47E-02,0.9408183
2184,5.47E-02,0.9408292
2185,5.46E-02,0.9408552
2186,5.45E-02,0.9408962
2187,5.45E-02,0.9409519
2188,0.0543726,0.9410221
2189,5.43E-02,0.9411064
2190,5.41E-02,0.9412043
2191,5.40E-02,0.9413155
2192,5.39E-02,0.9414394
2193,0.0537062,0.9415756
2194,5.35E-02,0.9417235
2195,5.34E-02,0.9418824
2196,5.32E-02,0.9420517
2197,5.30E-02,0.9422307
2198,5.27E-02,0.9424187
2199,5.25E-02,0.9426149
2200,0.0523028,0.9428185
2201,5.21E-02,0.9430287
2202,5.18E-02,0.9432448
2203,5.16E-02,0.9434658
2204,5.13E-02,0.943691
2205,5.11E-02,0.9439192
2206,5.08E-02,0.9441499
2207,5.06E-02,0.9443818
2208,5.03E-02,0.9446144
2209,5.01E-02,0.9448466
2210,4.98E-02,0.9450775
2211,4.96E-02,0.9453062
2212,4.93E-02,0.9455319
2213,4.91E-02,0.9457538
2214,4.88E-02,0.945971
2215,0.0485911,0.9461825
2216,4.84E-02,0.9463879
2217,0.0481415,0.9465863
2218,4.79E-02,0.9467768
2219,4.77E-02,0.9469589
2220,0.0475273,0.947132
2221,4.73E-02,0.9472954
2222,4.72E-02,0.9474487
2223,4.70E-02,0.9475912
2224,4.68E-02,0.9477227
2225,4.67E-02,0.9478426
2226,4.66E-02,0.9479507
2227,4.65E-02,0.9480467
2228,4.64E-02,0.9481303
2229,4.63E-02,0.9482015
2230,0.0461767,0.9482601
2231,4.61E-02,0.948306
2232,4.61E-02,0.9483394
2233,4.60E-02,0.9483602
2234,4.60E-02,0.9483686
2235,4.60E-02,0.9483649
2236,4.60E-02,0.9483491
2237,4.60E-02,0.9483216
2238,4.60E-02,0.9482828
2239,4.60E-02,0.9482331
2240,4.61E-02,0.9481728
2241,4.61E-02,0.9481025
2242,4.62E-02,0.9480225
2243,0.0462288,0.9479337
2244,4.63E-02,0.9478363
2245,4.64E-02,0.9477311
2246,4.65E-02,0.9476187
2247,4.66E-02,0.9474997
2248,4.67E-02,0.9473748
2249,4.68E-02,0.9472446
2250,0.0469106,0.9471098
2251,4.70E-02,0.9469711
2252,4.72E-02,0.9468292
2253,4.73E-02,0.9466847
2254,4.74E-02,0.9465383
2255,4.75E-02,0.9463907
2256,0.0476576,0.9462425
2257,4.78E-02,0.9460944
2258,4.79E-02,0.9459469
2259,4.80E-02,0.9458007
2260,4.82E-02,0.9456562
2261,4.83E-02,0.9455141
2262,4.84E-02,0.9453749
2263,4.85E-02,0.945239
2264,4.86E-02,0.945107
2265,4.87E-02,0.9449791
2266,4.88E-02,0.9448559
2267,4.89E-02,0.9447376
2268,4.90E-02,0.9446246
2269,4.91E-02,0.9445172
2270,4.92E-02,0.9444156
2271,4.93E-02,0.94432
2272,4.93E-02,0.9442305
2273,4.94E-02,0.9441474
2274,4.95E-02,0.9440708
2275,4.95E-02,0.9440005
2276,4.96E-02,0.9439368
2277,4.96E-02,0.9438797
2278,4.96E-02,0.9438289
2279,4.96E-02,0.9437845
2280,4.97E-02,0.9437465
2281,4.97E-02,0.9437146
2282,4.97E-02,0.9436886
2283,4.97E-02,0.9436685
2284,4.97E-02,0.9436538
2285,4.97E-02,0.9436445
2286,4.96E-02,0.9436402
2287,4.96E-02,0.9436406
2288,4.96E-02,0.9436454
2289,4.96E-02,0.9436542
2290,4.95E-02,0.9436666
2291,4.95E-02,0.9436824
2292,4.94E-02,0.943701
2293,4.94E-02,0.9437221
2294,4.94E-02,0.9437452
2295,4.93E-02,0.9437699
2296,4.93E-02,0.9437957
2297,4.92E-02,0.9438221
2298,4.92E-02,0.9438488
2299,4.91E-02,0.9438751
2300,4.91E-02,0.9439007
2301,4.90E-02,0.9439251
2302,4.90E-02,0.9439477
2303,4.89E-02,0.9439681
2304,0.0489028,0.9439859
2305,4.89E-02,0.9440005
2306,4.88E-02,0.9440116
2307,4.88E-02,0.9440187
2308,4.88E-02,0.9440213
2309,4.88E-02,0.9440192
2310,4.87E-02,0.9440117
2311,4.87E-02,0.9439988
2312,4.87E-02,0.9439799
2313,0.0487415,0.9439547
2314,4.88E-02,0.943923
2315,4.88E-02,0.9438845
2316,4.88E-02,0.943839
2317,4.88E-02,0.9437861
2318,4.89E-02,0.943726
2319,4.89E-02,0.9436584
2320,4.90E-02,0.943583
2321,4.90E-02,0.9435001
2322,4.91E-02,0.9434094
2323,4.92E-02,0.9433112
2324,4.93E-02,0.9432053
2325,4.94E-02,0.943092
2326,0.0494614,0.9429713
2327,4.96E-02,0.9428436
2328,4.97E-02,0.942709
2329,4.98E-02,0.9425677
2330,4.99E-02,0.9424201
2331,5.01E-02,0.9422665
2332,5.02E-02,0.9421074
2333,5.04E-02,0.941943
2334,5.05E-02,0.941774
2335,5.07E-02,0.9416007
2336,5.08E-02,0.9414238
2337,5.10E-02,0.9412437
2338,5.11E-02,0.941061
2339,5.13E-02,0.9408763
2340,5.15E-02,0.9406902
2341,5.16E-02,0.9405034
2342,5.18E-02,0.9403164
2343,0.0519871,0.9401299
2344,5.22E-02,0.9399447
2345,5.23E-02,0.9397613
2346,5.25E-02,0.9395804
2347,5.26E-02,0.9394028
2348,5.28E-02,0.9392289
2349,5.29E-02,0.9390594
2350,5.31E-02,0.9388951
2351,5.32E-02,0.9387364
2352,0.053371,0.9385841
2353,5.35E-02,0.9384386
2354,5.36E-02,0.9383005
2355,5.37E-02,0.9381703
2356,5.38E-02,0.9380485
2357,5.39E-02,0.9379355
2358,5.40E-02,0.9378318
2359,5.41E-02,0.9377378
2360,5.42E-02,0.9376536
2361,5.42E-02,0.9375797
2362,5.43E-02,0.9375163
2363,5.43E-02,0.9374635
2364,5.43E-02,0.9374216
2365,5.43E-02,0.9373907
2366,5.43E-02,0.9373708
2367,5.43E-02,0.9373619
2368,5.43E-02,0.937364
2369,5.43E-02,0.937377
2370,5.42E-02,0.9374008
2371,5.42E-02,0.9374352
2372,5.41E-02,0.9374799
2373,5.40E-02,0.9375348
2374,5.39E-02,0.9375995
2375,5.38E-02,0.9376736
2376,5.37E-02,0.9377568
2377,5.36E-02,0.9378485
2378,5.35E-02,0.9379485
2379,5.34E-02,0.938056
2380,5.32E-02,0.9381706
2381,5.31E-02,0.9382917
2382,5.29E-02,0.9384187
2383,5.28E-02,0.9385509
2384,5.26E-02,0.9386879
2385,5.25E-02,0.9388287
2386,5.23E-02,0.9389728
2387,5.21E-02,0.9391193
2388,5.19E-02,0.9392678
2389,0.0517726,0.9394172
2390,5.16E-02,0.9395671
2391,5.14E-02,0.9397166
2392,5.13E-02,0.9398649
2393,5.11E-02,0.9400113
2394,5.09E-02,0.9401552
