Preliminary design data,,
1901,,
Wavelength (nm),%R,%T
1512,0.9881364,1.18E-02
1513,0.9879248,1.20E-02
1514,0.9876338,1.23E-02
1515,0.987257,1.27E-02
1516,0.9867862,0.013181
1517,0.9862112,1.38E-02
1518,0.9855192,0.0144428
1519,0.9846953,0.0152635
1520,0.9837219,1.62E-02
1521,0.9825789,1.74E-02
1522,0.9812444,1.87E-02
1523,0.9796959,2.02E-02
1524,0.9779129,2.20E-02
1525,0.9758819,2.40E-02
1526,0.9736039,2.63E-02
1527,0.9711066,2.88E-02
1528,0.9684593,3.14E-02
1529,0.9657901,3.41E-02
1530,0.9632961,3.66E-02
1531,0.9612349,3.86E-02
1532,0.9598859,4.00E-02
1533,0.9594784,4.04E-02
1534,0.9601151,3.98E-02
1535,0.9617296,3.81E-02
1536,0.9641084,3.58E-02
1537,0.9669625,3.29E-02
1538,0.9700083,2.99E-02
1539,0.9730214,2.69E-02
1540,0.9758533,2.41E-02
1541,0.978417,2.15E-02
1542,0.9806924,1.92E-02
1543,0.9826822,1.73E-02
1544,0.9844059,1.55E-02
1545,0.9858909,1.41E-02
1546,0.9871666,1.28E-02
1547,0.9882608,1.17E-02
1548,0.9891992,1.08E-02
1549,0.9900038,9.95E-03
1550,0.9906934,9.27E-03
1551,0.9912842,8.68E-03
1552,0.9917892,8.17E-03
1553,0.9922191,7.74E-03
1554,0.9925827,7.38E-03
1555,0.9928868,7.07E-03
1556,0.9931362,6.82E-03
1557,0.9933344,6.63E-03
1558,0.9934825,6.48E-03
1559,0.9935797,6.38E-03
1560,0.9936224,6.33E-03
1561,0.9936025,6.34E-03
1562,0.9935056,6.43E-03
1563,0.9933074,6.62E-03
1564,0.9929658,6.95E-03
1565,0.9924089,7.49E-03
1566,0.991511,8.36E-03
1567,0.9900564,9.78E-03
1568,0.9877079,1.21E-02
1569,0.9841143,0.0155804
1570,0.9795653,0.0200487
1571,0.9760192,2.36E-02
1572,0.9755677,2.41E-02
1573,0.9773949,2.23E-02
1574,0.9795715,2.02E-02
1575,0.9812112,1.86E-02
1576,0.9821973,1.77E-02
1577,0.9826288,0.0172776
1578,0.9826211,1.73E-02
1579,0.9822696,1.77E-02
1580,0.9816661,1.83E-02
1581,0.9809335,1.90E-02
1582,0.9802301,1.97E-02
1583,0.9797397,2.02E-02
1584,0.9795613,2.04E-02
1585,0.9795974,2.04E-02
1586,0.979596,2.04E-02
1587,0.9793226,0.0206488
1588,0.9786679,2.13E-02
1589,0.9776343,2.23E-02
1590,0.9762853,2.37E-02
1591,0.9747131,2.53E-02
1592,0.9730276,2.69E-02
1593,0.9713545,0.0286228
1594,0.9698315,3.01E-02
1595,0.9685966,3.14E-02
1596,0.9677696,3.22E-02
1597,0.9674299,0.032549
1598,0.9676023,3.24E-02
1599,0.9682531,3.17E-02
1600,0.9693024,3.07E-02
1601,0.9706436,2.93E-02
1602,0.9721658,2.78E-02
1603,0.9737688,2.62E-02
1604,0.975373,2.46E-02
1605,0.976921,2.31E-02
1606,0.9783756,2.16E-02
1607,0.9797156,2.03E-02
1608,0.9809318,1.90E-02
1609,0.9820229,1.80E-02
1610,0.9829928,1.70E-02
1611,0.9838477,1.61E-02
1612,0.9845957,1.54E-02
1613,0.9852449,1.47E-02
1614,0.9858032,1.42E-02
1615,0.9862779,1.37E-02
1616,0.9866757,1.33E-02
1617,0.987002,1.30E-02
1618,0.9872615,1.27E-02
1619,0.9874582,1.25E-02
1620,0.9875951,0.0123799
1621,0.9876758,0.0122984
1622,0.9876999,1.23E-02
1623,0.9876677,1.23E-02
1624,0.9875792,1.24E-02
1625,0.9874335,1.25E-02
1626,0.9872286,1.27E-02
1627,0.9869621,1.30E-02
1628,0.9866306,1.33E-02
1629,0.9862297,1.37E-02
1630,0.9857544,1.42E-02
1631,0.9851986,0.0147617
1632,0.9845554,1.54E-02
1633,0.9838172,1.61E-02
1634,0.9829757,1.70E-02
1635,0.9820224,1.79E-02
1636,0.980949,1.90E-02
1637,0.9797482,0.0201938
1638,0.9784153,2.15E-02
1639,0.9769499,2.30E-02
1640,0.9753579,2.46E-02
1641,0.9736589,2.63E-02
1642,0.9718792,2.80E-02
1643,0.9700657,2.98E-02
1644,0.9682843,3.16E-02
1645,0.9666209,3.33E-02
1646,0.9651769,3.47E-02
1647,0.964059,3.58E-02
1648,0.9633641,3.65E-02
1649,0.9631618,3.67E-02
1650,0.9634803,3.64E-02
1651,0.9642985,3.56E-02
1652,0.9655515,3.43E-02
1653,0.9671431,3.28E-02
1654,0.968964,3.09E-02
1655,0.9709083,2.90E-02
1656,0.9728848,2.70E-02
1657,0.9748228,2.51E-02
1658,0.9766723,2.33E-02
1659,0.9784023,2.15E-02
1660,0.9799963,1.99E-02
1661,0.981454,1.85E-02
1662,0.9827706,1.72E-02
1663,0.9839529,0.0159879
1664,0.98501,1.49E-02
1665,0.9859521,1.40E-02
1666,0.9867895,1.32E-02
1667,0.9875324,1.24E-02
1668,0.9881901,1.18E-02
1669,0.9887709,1.12E-02
1670,0.9892827,1.07E-02
1671,0.989732,1.02E-02
1672,0.9901247,9.82E-03
1673,0.9904656,9.48E-03
1674,0.990759,0.0091857
1675,0.9910079,8.93E-03
1676,0.9912151,8.72E-03
1677,0.9913822,8.55E-03
1678,0.9915103,8.42E-03
1679,0.9915993,8.33E-03
1680,0.9916486,8.27E-03
1681,0.9916552,8.25E-03
1682,0.9916172,8.28E-03
1683,0.9915296,8.35E-03
1684,0.9913871,8.48E-03
1685,0.9911847,8.66E-03
1686,0.9909206,8.90E-03
1687,0.990603,9.19E-03
1688,0.9902565,9.51E-03
1689,0.9899262,9.83E-03
1690,0.9896641,0.0100818
1691,0.9894988,1.03E-02
1692,0.9894177,1.04E-02
1693,0.9893755,0.01042
1694,0.9893226,1.05E-02
1695,0.9892252,1.06E-02
1696,0.9890642,1.08E-02
1697,0.9888318,1.10E-02
1698,0.9885249,1.14E-02
1699,0.9881426,1.18E-02
1700,0.9876826,1.22E-02
1701,0.9871415,1.28E-02
1702,0.9865159,1.34E-02
1703,0.9858006,1.41E-02
1704,0.9849893,1.49E-02
1705,0.9840743,1.59E-02
1706,0.9830477,1.69E-02
1707,0.9819011,1.80E-02
1708,0.9806267,1.93E-02
1709,0.9792178,2.07E-02
1710,0.97767,0.0222515
1711,0.9759836,2.39E-02
1712,0.9741652,2.58E-02
1713,0.9722306,2.77E-02
1714,0.9702071,2.97E-02
1715,0.9681376,3.18E-02
1716,0.966081,3.38E-02
1717,0.9641128,3.58E-02
1718,0.9623216,3.76E-02
1719,0.9608023,3.91E-02
1720,0.9596444,4.02E-02
1721,0.9589208,4.10E-02
1722,0.9586712,4.12E-02
1723,0.9589025,4.10E-02
1724,0.9595855,4.03E-02
1725,0.9606594,3.92E-02
1726,0.9620441,3.79E-02
1727,0.9636508,3.63E-02
1728,0.9653938,3.45E-02
1729,0.9671971,3.27E-02
1730,0.9689989,3.09E-02
1731,0.9707523,2.92E-02
1732,0.972424,2.75E-02
1733,0.9739926,2.59E-02
1734,0.975446,0.0244831
1735,0.9767782,2.32E-02
1736,0.9779885,2.19E-02
1737,0.9790786,2.09E-02
1738,0.9800519,1.99E-02
1739,0.9809126,1.90E-02
1740,0.9816641,1.83E-02
1741,0.9823092,1.76E-02
1742,0.9828489,0.0170821
1743,0.983282,1.66E-02
1744,0.9836041,1.63E-02
1745,0.983807,1.61E-02
1746,0.9838769,1.60E-02
1747,0.9837937,0.0161073
1748,0.9835286,1.64E-02
1749,0.9830453,1.68E-02
1750,0.9823036,1.75E-02
1751,0.9812757,1.85E-02
1752,0.9799833,1.98E-02
1753,0.9785674,2.12E-02
1754,0.9773431,2.24E-02
1755,0.9767345,2.30E-02
1756,0.9770077,2.27E-02
1757,0.9780488,2.17E-02
1758,0.979479,2.03E-02
1759,0.9809383,1.89E-02
1760,0.9822251,1.76E-02
1761,0.9832773,1.66E-02
1762,0.9840959,0.0157978
1763,0.9847122,0.0151959
1764,0.9851617,1.48E-02
1765,0.985475,1.45E-02
1766,0.9856764,1.43E-02
1767,0.9857844,1.42E-02
1768,0.9858127,1.41E-02
1769,0.9857713,1.42E-02
1770,0.9856672,1.43E-02
1771,0.9855053,1.45E-02
1772,0.9852888,1.47E-02
1773,0.9850193,1.49E-02
1774,0.9846975,1.53E-02
1775,0.9843231,1.56E-02
1776,0.9838948,1.61E-02
1777,0.9834108,1.66E-02
1778,0.9828683,0.0170981
1779,0.982264,1.77E-02
1780,0.9815938,1.84E-02
1781,0.9808546,1.91E-02
1782,0.9800394,1.99E-02
1783,0.9791417,2.08E-02
1784,0.9781541,2.18E-02
1785,0.9770681,2.29E-02
1786,0.9758742,2.41E-02
1787,0.9745613,2.54E-02
1788,0.9731172,0.0268518
1789,0.9715277,2.84E-02
1790,0.9697769,3.02E-02
1791,0.9678468,3.21E-02
1792,0.9657167,3.43E-02
1793,0.9633636,3.66E-02
1794,0.960761,0.0392063
1795,0.957879,4.21E-02
1796,0.9546837,4.53E-02
1797,0.9511365,0.0488292
1798,0.9471938,5.28E-02
1799,0.9428065,5.72E-02
1800,0.9379187,6.20E-02
1801,0.9324681,6.75E-02
1802,0.9263842,7.36E-02
1803,0.919589,0.0803713
1804,0.911996,8.80E-02
1805,0.9035104,9.64E-02
1806,0.8940299,0.1059266
1807,0.8834457,0.1165093
1808,0.8716452,0.1283082
1809,0.8585157,0.1414359
1810,0.8439505,0.1559992
1811,0.8278565,0.1720912
1812,0.8101656,0.1897801
1813,0.790848,0.2090957
1814,0.769929,0.2300125
1815,0.7475063,0.2524331
1816,0.7237678,0.2761694
1817,0.699006,0.3009292
1818,0.6736239,0.3263094
1819,0.64813,0.3518016
1820,0.6231175,0.3768126
1821,0.5991592,0.4007698
1822,0.5769705,0.4229577
1823,0.5571303,0.4427975
1824,0.5400991,0.4598287
1825,0.5261759,0.4737523
1826,0.5154778,0.4844509
1827,0.5079436,0.491986
1828,0.5033579,0.4965729
1829,0.5013894,0.4985425
1830,0.5016356,0.4982978
1831,0.503663,0.4962716
1832,0.5070426,0.4928932
1833,0.5113739,0.4885633
1834,0.5162996,0.4836386
1835,0.5215135,0.4784257
1836,0.5267603,0.4731796
1837,0.5318335,0.4681071
1838,0.5365692,0.4633721
1839,0.5408398,0.4591017
1840,0.544548,0.4553938
1841,0.5476077,0.4523341
1842,0.5499799,0.4499618
1843,0.5516225,0.448319
1844,0.5525023,0.4474387
1845,0.5525914,0.4473489
1846,0.5518642,0.4480754
1847,0.550294,0.4496446
1848,0.5478509,0.4520866
1849,0.5444991,0.4554371
1850,0.540194,0.4597408
1851,0.5348797,0.4650534
1852,0.5284861,0.471445
1853,0.5209259,0.479003
1854,0.5120916,0.4878349
1855,0.5018526,0.4980713
1856,0.4900536,0.5098673
1857,0.4765141,0.5234036
1858,0.4610315,0.5388826
1859,0.4433893,0.5565209
1860,0.4233719,0.576534
1861,0.4007924,0.5991092
1862,0.37553,0.6243667
1863,0.3475855,0.6523063
1864,0.3171437,0.6827432
1865,0.2846362,0.715246
1866,0.2507838,0.7490942
1867,0.216593,0.7832813
1868,0.1832857,0.8165859
1869,0.1521577,0.8477123
1870,0.124393,0.8754768
1871,0.1008833,0.8989872
1872,8.21E-02,0.9177637
1873,0.0681114,0.9317641
1874,5.86E-02,0.9413226
1875,5.28E-02,0.9470339
1876,5.03E-02,0.9496225
1877,5.01E-02,0.9498338
1878,5.15E-02,0.9483576
1879,0.0541097,0.9457878
1880,5.73E-02,0.9426075
1881,0.0607104,0.9391931
1882,6.41E-02,0.9358231
1883,6.72E-02,0.9326978
1884,0.0699582,0.9299515
1885,7.22E-02,0.9276686
1886,7.40E-02,0.9258927
1887,7.53E-02,0.924636
1888,7.60E-02,0.9238868
1889,7.63E-02,0.9236138
1890,7.61E-02,0.9237711
1891,7.56E-02,0.9243008
1892,7.48E-02,0.9251366
1893,7.37E-02,0.9262063
1894,7.25E-02,0.9274337
1895,7.12E-02,0.9287423
1896,6.99E-02,0.9300568
1897,0.0686117,0.931306
1898,6.75E-02,0.9324248
1899,6.66E-02,0.9333568
1900,6.59E-02,0.9340554
1901,6.54E-02,0.9344841
1902,6.53E-02,0.9346194
1903,6.55E-02,0.9344507
1904,6.59E-02,0.9339792
1905,6.67E-02,0.9332174
1906,6.77E-02,0.9321877
1907,6.90E-02,0.9309207
1908,7.05E-02,0.9294534
1909,7.21E-02,0.9278269
1910,7.38E-02,0.9260853
1911,0.0756503,0.9242731
1912,7.75E-02,0.9224342
1913,7.93E-02,0.9206102
1914,0.0810852,0.9188399
1915,8.28E-02,0.9171581
1916,8.43E-02,0.9155955
1917,8.57E-02,0.9141781
1918,8.70E-02,0.9129273
1919,8.81E-02,0.9118601
1920,8.89E-02,0.9109893
1921,8.96E-02,0.9103283
1922,0.0900522,0.9098762
1923,9.03E-02,0.9096348
1924,9.03E-02,0.9096032
1925,9.02E-02,0.9097775
1926,0.0897774,0.9101518
1927,0.089211,0.9107184
1928,8.85E-02,0.9114674
1929,8.75E-02,0.9123878
1930,8.65E-02,0.9134672
1931,8.52E-02,0.9146916
1932,8.39E-02,0.9160461
1933,0.0824147,0.9175149
1934,8.08E-02,0.9190809
1935,7.92E-02,0.9207264
1936,0.0774968,0.9224327
1937,7.57E-02,0.9241803
1938,7.40E-02,0.9259493
1939,7.22E-02,0.9277192
1940,7.05E-02,0.9294694
1941,6.88E-02,0.9311789
1942,6.71E-02,0.9328272
1943,6.55E-02,0.9343942
1944,6.41E-02,0.9358605
1945,6.27E-02,0.9372078
1946,0.0615094,0.9384194
1947,6.04E-02,0.9394804
1948,5.96E-02,0.9403781
1949,0.0588268,0.9411021
1950,5.83E-02,0.9416447
1951,5.79E-02,0.9420012
1952,0.0577593,0.9421699
1953,5.78E-02,0.9421521
1954,5.80E-02,0.9419523
1955,5.84E-02,0.9415779
1956,5.89E-02,0.941039
1957,5.96E-02,0.9403484
1958,6.04E-02,0.9395213
1959,6.14E-02,0.9385746
1960,6.24E-02,0.9375269
1961,6.35E-02,0.9363954
1962,0.0647283,0.9352033
1963,6.60E-02,0.9339718
1964,6.72E-02,0.9327218
1965,0.0684583,0.9314743
1966,0.0696836,0.9302493
1967,7.09E-02,0.9290661
1968,7.20E-02,0.9279425
1969,7.30E-02,0.9268952
1970,7.40E-02,0.9259393
1971,7.48E-02,0.9250891
1972,7.56E-02,0.9243551
1973,7.62E-02,0.9237472
1974,7.67E-02,0.9232733
1975,7.70E-02,0.9229397
1976,7.72E-02,0.9227505
1977,7.72E-02,0.9227086
1978,7.71E-02,0.9228147
1979,7.69E-02,0.9230682
1980,7.65E-02,0.9234669
1981,7.59E-02,0.9240023
1982,7.53E-02,0.9246732
1983,7.45E-02,0.9254733
1984,7.35E-02,0.9263952
1985,7.25E-02,0.9274303
1986,7.14E-02,0.9285691
1987,7.01E-02,0.9298014
1988,6.88E-02,0.931116
1989,6.74E-02,0.932501
1990,6.60E-02,0.9339441
1991,6.45E-02,0.9354324
1992,6.30E-02,0.9369528
1993,6.14E-02,0.9384919
1994,5.99E-02,0.9400359
1995,5.84E-02,0.9415715
1996,5.69E-02,0.943085
1997,5.54E-02,0.9445634
1998,5.39E-02,0.9459937
1999,5.26E-02,0.9473636
2000,5.13E-02,0.9486614
2001,5.00E-02,0.949887
2002,4.89E-02,0.9510125
2003,4.78E-02,0.9520277
2004,4.69E-02,0.9529239
2005,4.61E-02,0.9536937
2006,4.54E-02,0.9543313
2007,4.49E-02,0.9548323
2008,0.0444919,0.9551938
2009,4.42E-02,0.9554146
2010,4.41E-02,0.9554951
2011,4.42E-02,0.9554374
2012,4.43E-02,0.955245
2013,4.46E-02,0.9549231
2014,4.50E-02,0.9544781
2015,4.56E-02,0.9539179
2016,0.0461904,0.9532514
2017,4.69E-02,0.9524887
2018,4.77E-02,0.9516407
2019,4.86E-02,0.9507191
2020,0.0495883,0.9497361
2021,5.06E-02,0.9487044
2022,5.16E-02,0.9476368
2023,5.27E-02,0.9465464
2024,0.0537641,0.945446
2025,5.48E-02,0.9443482
2026,5.59E-02,0.9432654
2027,5.69E-02,0.9422094
2028,5.79E-02,0.9411915
2029,5.88E-02,0.9402222
2030,5.97E-02,0.9393114
2031,6.05E-02,0.938468
2032,6.13E-02,0.9377002
2033,6.19E-02,0.9370151
2034,6.25E-02,0.9364187
2035,6.30E-02,0.9359165
2036,6.34E-02,0.9355124
2037,6.36E-02,0.9352098
2038,6.38E-02,0.9350107
2039,6.39E-02,0.9349164
2040,6.38E-02,0.9349269
2041,6.37E-02,0.9350414
2042,0.0634464,0.9352583
2043,6.31E-02,0.9355749
2044,0.0626587,0.9359877
2045,6.21E-02,0.9364923
2046,6.15E-02,0.9370836
2047,6.08E-02,0.9377557
2048,6.00E-02,0.938502
2049,5.92E-02,0.9393153
2050,5.83E-02,0.9401878
2051,5.73E-02,0.9411111
2052,5.63E-02,0.9420767
2053,5.53E-02,0.9430752
2054,5.42E-02,0.9440972
2055,5.32E-02,0.9451331
2056,5.21E-02,0.9461731
2057,5.10E-02,0.9472072
2058,5.00E-02,0.9482257
2059,4.90E-02,0.9492176
2060,4.80E-02,0.9501746
2061,4.70E-02,0.9510872
2062,0.0461463,0.9519468
2063,4.53E-02,0.9527449
2064,4.46E-02,0.9534736
2065,4.39E-02,0.9541259
2066,4.33E-02,0.954695
2067,4.28E-02,0.9551755
2068,4.23E-02,0.9555624
2069,4.20E-02,0.9558517
2070,4.18E-02,0.9560403
2071,4.17E-02,0.9561262
2072,4.17E-02,0.9561083
2073,4.18E-02,0.9559864
2074,4.20E-02,0.9557614
2075,4.23E-02,0.955435
2076,4.27E-02,0.9550101
2077,4.32E-02,0.9544901
2078,4.38E-02,0.9538797
2079,0.0444221,0.953184
2080,4.52E-02,0.952409
2081,4.60E-02,0.9515614
2082,4.69E-02,0.9506482
2083,0.0478309,0.9496773
2084,4.88E-02,0.9486566
2085,4.99E-02,0.9475944
2086,5.09E-02,0.9464995
2087,5.20E-02,0.9453804
2088,5.31E-02,0.9442462
2089,5.43E-02,0.9431054
2090,5.54E-02,0.9419668
2091,5.65E-02,0.940839
2092,5.76E-02,0.9397302
2093,5.86E-02,0.9386485
2094,5.97E-02,0.9376015
2095,6.06E-02,0.9365965
2096,6.16E-02,0.9356404
2097,6.25E-02,0.9347395
2098,6.33E-02,0.9338997
2099,6.40E-02,0.9331264
2100,6.47E-02,0.9324243
2101,6.53E-02,0.9317977
2102,6.58E-02,0.9312503
2103,6.63E-02,0.9307851
2104,6.66E-02,0.9304045
2105,6.69E-02,0.9301106
2106,6.71E-02,0.9299044
2107,6.72E-02,0.9297868
2108,6.72E-02,0.9297578
2109,0.0671096,0.9298168
2110,6.69E-02,0.929963
2111,6.67E-02,0.9301947
2112,6.63E-02,0.9305096
2113,6.59E-02,0.9309053
2114,6.54E-02,0.9313784
2115,0.064849,0.9319254
2116,0.0642058,0.932542
2117,0.0634971,0.9332239
2118,6.27E-02,0.933966
2119,6.19E-02,0.934763
2120,6.10E-02,0.9356092
2121,0.0601121,0.9364986
2122,5.92E-02,0.9374251
2123,5.82E-02,0.9383821
2124,5.72E-02,0.9393631
2125,5.61E-02,0.940361
2126,5.51E-02,0.9413691
2127,5.41E-02,0.9423802
2128,5.30E-02,0.9433877
2129,0.0519968,0.9443845
2130,5.10E-02,0.9453636
2131,5.00E-02,0.9463186
2132,4.91E-02,0.947243
2133,4.81E-02,0.9481304
2134,4.73E-02,0.948975
2135,4.64E-02,0.9497713
2136,4.57E-02,0.950514
2137,4.50E-02,0.9511985
2138,4.43E-02,0.9518204
2139,0.0437221,0.9523759
2140,4.32E-02,0.952862
2141,4.28E-02,0.9532758
2142,4.24E-02,0.9536153
2143,0.0421135,0.9538791
2144,0.0419011,0.9540661
2145,4.18E-02,0.9541761
2146,4.17E-02,0.9542095
2147,4.17E-02,0.954167
2148,4.18E-02,0.9540502
2149,4.20E-02,0.953861
2150,4.22E-02,0.9536019
2151,4.25E-02,0.953276
2152,4.29E-02,0.9528866
2153,4.33E-02,0.9524378
2154,0.0438026,0.9519349
2155,4.43E-02,0.9513813
2156,4.49E-02,0.950782
2157,4.55E-02,0.9501421
2158,4.62E-02,0.9494668
2159,4.69E-02,0.9487616
2160,4.76E-02,0.9480322
2161,0.0483147,0.9472841
2162,4.91E-02,0.946523
2163,4.98E-02,0.9457544
2164,5.06E-02,0.9449841
2165,5.13E-02,0.9442173
2166,5.20E-02,0.9434596
2167,5.28E-02,0.9427159
2168,5.35E-02,0.9419913
2169,5.42E-02,0.9412906
2170,5.48E-02,0.9406182
2171,5.54E-02,0.9399784
2172,5.60E-02,0.939375
2173,5.66E-02,0.9388118
2174,5.71E-02,0.938292
2175,5.75E-02,0.9378188
2176,5.79E-02,0.9373946
2177,5.83E-02,0.9370218
2178,5.86E-02,0.9367023
2179,5.88E-02,0.9364378
2180,5.90E-02,0.9362295
2181,5.91E-02,0.9360783
2182,0.0592056,0.9359845
2183,5.92E-02,0.9359485
2184,5.92E-02,0.9359699
2185,5.91E-02,0.9360484
2186,5.89E-02,0.9361829
2187,5.87E-02,0.9363722
2188,5.84E-02,0.9366147
2189,5.81E-02,0.9369085
2190,5.78E-02,0.9372517
2191,5.73E-02,0.9376415
2192,0.0568781,0.9380753
2193,0.0563778,0.9385501
2194,5.58E-02,0.9390625
2195,5.53E-02,0.9396092
2196,5.47E-02,0.9401865
2197,5.40E-02,0.9407905
2198,5.34E-02,0.941417
2199,5.27E-02,0.9420621
2200,5.20E-02,0.9427215
2201,5.13E-02,0.9433906
2202,5.06E-02,0.9440652
2203,4.99E-02,0.9447408
2204,4.92E-02,0.9454128
2205,4.85E-02,0.9460769
2206,4.78E-02,0.9467288
2207,4.72E-02,0.947364
2208,4.65E-02,0.9479785
2209,4.59E-02,0.9485681
2210,4.53E-02,0.9491291
2211,4.48E-02,0.9496577
2212,4.43E-02,0.9501505
2213,0.0437858,0.9506043
2214,4.33E-02,0.9510161
2215,4.30E-02,0.9513833
2216,0.0426097,0.9517035
2217,4.23E-02,0.9519747
2218,4.21E-02,0.9521952
2219,4.19E-02,0.9523637
2220,4.17E-02,0.952479
2221,4.17E-02,0.9525406
2222,4.16E-02,0.9525482
2223,4.16E-02,0.9525018
2224,0.041723,0.9524018
2225,4.19E-02,0.9522489
2226,4.20E-02,0.9520441
2227,4.23E-02,0.9517889
2228,4.26E-02,0.951485
2229,4.29E-02,0.9511342
2230,4.33E-02,0.9507388
2231,4.37E-02,0.9503013
2232,4.41E-02,0.9498245
2233,0.0446335,0.9493111
2234,4.52E-02,0.9487643
2235,4.57E-02,0.9481872
2236,4.63E-02,0.9475833
2237,4.69E-02,0.9469559
2238,4.75E-02,0.9463087
2239,4.82E-02,0.9456453
2240,4.89E-02,0.9449693
2241,4.95E-02,0.9442844
2242,5.02E-02,0.9435941
2243,5.09E-02,0.9429021
2244,5.15E-02,0.942212
2245,5.22E-02,0.9415272
2246,5.29E-02,0.9408513
2247,5.35E-02,0.9401875
2248,5.42E-02,0.9395389
2249,5.48E-02,0.9389087
2250,5.54E-02,0.9382998
2251,5.59E-02,0.937715
2252,0.0564684,0.9371568
2253,0.0569804,0.9366277
2254,0.0574608,0.9361301
2255,5.79E-02,0.9356659
2256,5.83E-02,0.9352371
2257,5.87E-02,0.9348452
2258,5.90E-02,0.9344919
2259,5.93E-02,0.9341784
2260,5.96E-02,0.9339058
2261,5.98E-02,0.9336749
2262,6.00E-02,0.9334865
2263,6.01E-02,0.9333408
2264,6.02E-02,0.9332384
2265,0.060204,0.9331791
2266,6.02E-02,0.9331627
2267,6.02E-02,0.933189
2268,6.01E-02,0.9332573
2269,5.99E-02,0.933367
2270,5.98E-02,0.933517
2271,5.95E-02,0.9337062
2272,5.93E-02,0.9339334
2273,0.05901,0.9341971
2274,5.87E-02,0.9344956
2275,5.83E-02,0.934827
2276,5.79E-02,0.9351897
2277,0.0575305,0.9355813
2278,0.0570876,0.9359998
2279,5.66E-02,0.9364427
2280,5.61E-02,0.9369078
2281,5.56E-02,0.9373925
2282,5.51E-02,0.9378942
2283,5.46E-02,0.9384104
2284,5.40E-02,0.9389382
2285,5.34E-02,0.939475
2286,5.29E-02,0.940018
2287,5.23E-02,0.9405645
2288,5.17E-02,0.9411117
2289,5.12E-02,0.9416568
2290,0.0505866,0.9421973
2291,5.00E-02,0.9427305
2292,4.95E-02,0.9432538
2293,4.89E-02,0.9437647
2294,4.84E-02,0.9442608
2295,4.79E-02,0.94474
2296,4.74E-02,0.9452
2297,0.0469707,0.9456387
2298,4.65E-02,0.9460545
2299,4.61E-02,0.9464454
2300,4.57E-02,0.94681
2301,4.54E-02,0.9471469
2302,4.50E-02,0.9474549
2303,4.47E-02,0.9477329
2304,4.45E-02,0.9479802
2305,4.42E-02,0.948196
2306,4.40E-02,0.9483799
2307,4.38E-02,0.9485317
2308,4.37E-02,0.9486512
2309,4.36E-02,0.9487386
2310,4.35E-02,0.9487941
2311,4.35E-02,0.9488181
2312,4.35E-02,0.9488113
2313,4.35E-02,0.9487745
2314,0.0435336,0.9487086
2315,4.36E-02,0.9486146
2316,4.37E-02,0.9484938
2317,4.38E-02,0.9483474
2318,4.40E-02,0.948177
2319,4.42E-02,0.947984
2320,4.44E-02,0.9477701
2321,4.46E-02,0.9475368
2322,4.48E-02,0.9472861
2323,4.51E-02,0.9470196
2324,4.53E-02,0.9467393
2325,4.56E-02,0.946447
2326,4.59E-02,0.9461446
2327,0.0461859,0.945834
2328,4.65E-02,0.945517
2329,4.68E-02,0.9451955
2330,4.71E-02,0.9448714
2331,4.74E-02,0.9445463
2332,4.77E-02,0.9442222
2333,4.80E-02,0.9439006
2334,4.83E-02,0.9435833
2335,4.86E-02,0.9432718
2336,4.89E-02,0.9429675
2337,4.92E-02,0.942672
2338,4.95E-02,0.9423865
2339,4.97E-02,0.9421123
2340,5.00E-02,0.9418506
2341,5.02E-02,0.9416023
2342,0.0504113,0.9413685
2343,5.06E-02,0.94115
2344,5.08E-02,0.9409475
2345,5.10E-02,0.9407617
2346,0.0511186,0.9405931
2347,5.13E-02,0.9404421
2348,5.14E-02,0.9403091
2349,5.15E-02,0.9401942
2350,5.15E-02,0.9400976
2351,5.16E-02,0.9400192
2352,5.16E-02,0.9399589
2353,5.17E-02,0.9399165
2354,5.17E-02,0.9398917
2355,5.17E-02,0.9398841
2356,5.16E-02,0.9398932
2357,5.16E-02,0.9399183
2358,5.15E-02,0.9399588
2359,5.15E-02,0.9400139
2360,0.0513664,0.9400828
2361,5.13E-02,0.9401646
2362,5.12E-02,0.9402583
2363,5.10E-02,0.9403626
2364,5.09E-02,0.9404768
2365,5.07E-02,0.9405994
2366,5.06E-02,0.9407294
2367,5.04E-02,0.9408656
2368,5.03E-02,0.9410065
2369,5.01E-02,0.941151
2370,4.99E-02,0.9412977
2371,4.98E-02,0.9414452
2372,4.96E-02,0.9415924
2373,4.94E-02,0.9417379
2374,4.93E-02,0.9418803
2375,4.91E-02,0.9420184
2376,4.90E-02,0.942151
2377,4.88E-02,0.9422769
2378,4.87E-02,0.9423948
2379,4.86E-02,0.9425037
2380,4.84E-02,0.9426025
2381,4.83E-02,0.9426902
2382,0.0482336,0.9427659
2383,4.82E-02,0.9428288
2384,4.81E-02,0.942878
2385,4.80E-02,0.942913
2386,4.80E-02,0.942933
2387,4.80E-02,0.9429378
2388,4.80E-02,0.9429267
2389,4.80E-02,0.9428996
2390,4.80E-02,0.9428562
2391,4.80E-02,0.9427964
2392,4.81E-02,0.9427202
2393,4.82E-02,0.9426278
2394,4.83E-02,0.9425194
2395,4.84E-02,0.9423952
2396,4.85E-02,0.9422557
2397,4.86E-02,0.9421012
2398,4.88E-02,0.9419326
2399,4.89E-02,0.9417503
2400,4.91E-02,0.9415552
