# wavelength (nm),transmission (I/F) 
8.146499999999866759e+02,1.804260962399062320e-04
8.146999999999866304e+02,1.802938615707938379e-04
8.147499999999865850e+02,1.801608323105945055e-04
8.147999999999865395e+02,1.800270191812461667e-04
8.148499999999864940e+02,1.798925827790025646e-04
8.148999999999864485e+02,1.797573595193986337e-04
8.149499999999864031e+02,1.796213520620006533e-04
8.149999999999863576e+02,1.794845630644765458e-04
8.150499999999863121e+02,1.793469029840538361e-04
8.150999999999862666e+02,1.792084668159436031e-04
8.151499999999862212e+02,1.790625280640887002e-04
8.151999999999861757e+02,1.789135779369563210e-04
8.152499999999861302e+02,1.787638735995490875e-04
8.152999999999860847e+02,1.786134178148857631e-04
8.153499999999860393e+02,1.784622133435368201e-04
8.153999999999859938e+02,1.783102629436190728e-04
8.154499999999859483e+02,1.781575693707968704e-04
8.154999999999859028e+02,1.780041353782761606e-04
8.155499999999858574e+02,1.778499637168044626e-04
8.155999999999858119e+02,1.776950571346663137e-04
8.156499999999857664e+02,1.775394183776819138e-04
8.156999999999857209e+02,1.773830501892051468e-04
8.157499999999856755e+02,1.772259553101187559e-04
8.157999999999856300e+02,1.770681364788345604e-04
8.158499999999855845e+02,1.769096580182785336e-04
8.158999999999855390e+02,1.767530604880599072e-04
8.159499999999854936e+02,1.765853179146690275e-04
8.159999999999854481e+02,1.764117928942449869e-04
8.160499999999854026e+02,1.765125221046857994e-04
8.160999999999853571e+02,1.766111654363703798e-04
8.161499999999853117e+02,1.767077291235748986e-04
8.161999999999852662e+02,1.768022193943739439e-04
8.162499999999852207e+02,1.768946424705573092e-04
8.162999999999851752e+02,1.769850045676272556e-04
8.163499999999851298e+02,1.770733118947921149e-04
8.163999999999850843e+02,1.771595706549657480e-04
8.164499999999850388e+02,1.772437870447616355e-04
8.164999999999849933e+02,1.773259672544906821e-04
8.165499999999849479e+02,1.774061174681555795e-04
8.165999999999849024e+02,1.774842438634495045e-04
8.166499999999848569e+02,1.775603526117499394e-04
8.166999999999848114e+02,1.776344498781174525e-04
8.167499999999847660e+02,1.777065418212901411e-04
8.167999999999847205e+02,1.777766345936811383e-04
8.168499999999846750e+02,1.778447343413740319e-04
8.168999999999846295e+02,1.779108472041196932e-04
8.169499999999845841e+02,1.779749793153328347e-04
8.169999999999845386e+02,1.780383781142651776e-04
8.170499999999844931e+02,1.781012526399716679e-04
8.170999999999844476e+02,1.781621668693615830e-04
8.171499999999844022e+02,1.782211268224284000e-04
8.171999999999843567e+02,1.782781385131562430e-04
8.172499999999843112e+02,1.783332079495142722e-04
8.172999999999842657e+02,1.783863411334555183e-04
8.173499999999842203e+02,1.784375440609109735e-04
8.173999999999841748e+02,1.784868227217854179e-04
8.174499999999841293e+02,1.785341830999550336e-04
8.174999999999840838e+02,1.785796311732622006e-04
8.175499999999840384e+02,1.786243361675341336e-04
8.175999999999839929e+02,1.786682256383609324e-04
8.176499999999839474e+02,1.787102220477203545e-04
8.176999999999839019e+02,1.787503312783561278e-04
8.177499999999838565e+02,1.787885592072352696e-04
8.177999999999838110e+02,1.788249117055446989e-04
8.178499999999837655e+02,1.788593946386856249e-04
8.178999999999837200e+02,1.788920138662706747e-04
8.179499999999836746e+02,1.789227752421193118e-04
8.179999999999836291e+02,1.789516846142531748e-04
8.180499999999835836e+02,1.789787478248929865e-04
8.180999999999835381e+02,1.790039707104527813e-04
8.181499999999834927e+02,1.790297962213010597e-04
8.181999999999834472e+02,1.790540591942830985e-04
8.182499999999834017e+02,1.790765002141134210e-04
8.182999999999833562e+02,1.790971250118873130e-04
8.183499999999833108e+02,1.791189204581218879e-04
8.183999999999832653e+02,1.791426991440524393e-04
8.184499999999832198e+02,1.791646810247081109e-04
8.184999999999831743e+02,1.791848716065094175e-04
8.185499999999831289e+02,1.792032763911596729e-04
8.185999999999830834e+02,1.792199008756352051e-04
8.186499999999830379e+02,1.792347505521835671e-04
8.186999999999829924e+02,1.792478309083168691e-04
8.187499999999829470e+02,1.792591474268068999e-04
8.187999999999829015e+02,1.792687055856802747e-04
8.188499999999828560e+02,1.792765108582121468e-04
8.188999999999828106e+02,1.792825687129231450e-04
8.189499999999827651e+02,1.792868846135716213e-04
8.189999999999827196e+02,1.792894640191509677e-04
8.190499999999826741e+02,1.792903123838830021e-04
8.190999999999826287e+02,1.792894351572120600e-04
8.191499999999825832e+02,1.792975133180079470e-04
8.191999999999825377e+02,1.793225861567554729e-04
8.192499999999824922e+02,1.793468790867390179e-04
8.192999999999824468e+02,1.793712579135655868e-04
8.193499999999824013e+02,1.793939421430419895e-04
8.193999999999823558e+02,1.794149362892851710e-04
8.194499999999823103e+02,1.794342448650352749e-04
8.194999999999822649e+02,1.794518723816466174e-04
8.195499999999822194e+02,1.794678233490801527e-04
8.195999999999821739e+02,1.794821022758981324e-04
8.196499999999821284e+02,1.794947136692539148e-04
8.196999999999820830e+02,1.795056620348874652e-04
8.197499999999820375e+02,1.795149518771160043e-04
8.197999999999819920e+02,1.795225876988270697e-04
8.198499999999819465e+02,1.795285740014731764e-04
8.198999999999819011e+02,1.795329152850606760e-04
8.199499999999818556e+02,1.795356160481464773e-04
8.199999999999818101e+02,1.795366807878278010e-04
8.200499999999817646e+02,1.795361139997359988e-04
8.200999999999817192e+02,1.795339201780297511e-04
8.201499999999816737e+02,1.795301038153852813e-04
8.201999999999816282e+02,1.795246694029928054e-04
8.202499999999815827e+02,1.795176214305462046e-04
8.202999999999815373e+02,1.795089643862362769e-04
8.203499999999814918e+02,1.794987027567439329e-04
8.203999999999814463e+02,1.794868410272331218e-04
8.204499999999814008e+02,1.794733836813415615e-04
8.204999999999813554e+02,1.794583352011753174e-04
8.205499999999813099e+02,1.794417000673012943e-04
8.205999999999812644e+02,1.794234827587386986e-04
8.206499999999812189e+02,1.794036877529520992e-04
8.206999999999811735e+02,1.793823195258443528e-04
8.207499999999811280e+02,1.793593825517495030e-04
8.207999999999810825e+02,1.793348813034239978e-04
8.208499999999810370e+02,1.793088202520402928e-04
