# wavelength (nm),transmission (I/F) 
8.021499999999980313e-01,8.175587112029765180e-01
8.021999999999980258e-01,8.175638829045664968e-01
8.022499999999979092e-01,8.175690546061564756e-01
8.022999999999979037e-01,8.175742263077464544e-01
8.023499999999978982e-01,8.175793980093365443e-01
8.023999999999977817e-01,8.175845697109265231e-01
8.024499999999977762e-01,8.175897414125165019e-01
8.024999999999977707e-01,8.175949131141064807e-01
8.025499999999976541e-01,8.176000848156963485e-01
8.025999999999976486e-01,8.176052565172863273e-01
8.026499999999976431e-01,8.176104282188764172e-01
8.026999999999975266e-01,8.176155999204663960e-01
8.027499999999975211e-01,8.176207716220563748e-01
8.027999999999974046e-01,8.176259433236463536e-01
8.028499999999973991e-01,8.176311150252363324e-01
8.028999999999973936e-01,8.176362867268264223e-01
8.029499999999972770e-01,8.176414584284164011e-01
8.029999999999972715e-01,8.176466301300063799e-01
8.030499999999972660e-01,8.176518018315962477e-01
8.030999999999971495e-01,8.176569735331862265e-01
8.031499999999971440e-01,8.176621452347762053e-01
8.031999999999971385e-01,8.176673169363662952e-01
8.032499999999970219e-01,8.176724886379562740e-01
8.032999999999970164e-01,8.176776603395462528e-01
8.033499999999968999e-01,8.176828320411362316e-01
8.033999999999968944e-01,8.176880037427262105e-01
8.034499999999968889e-01,8.176931754443163003e-01
8.034999999999967724e-01,8.176983471459062791e-01
8.035499999999967669e-01,8.177035188474961469e-01
8.035999999999967613e-01,8.177086905490861257e-01
8.036499999999966448e-01,8.177138622506761045e-01
8.036999999999966393e-01,8.177190339522660834e-01
8.037499999999966338e-01,8.177242056538561732e-01
8.037999999999965173e-01,8.177293773554461520e-01
8.038499999999965118e-01,8.177345490570361308e-01
8.038999999999965063e-01,8.177397207586261096e-01
8.039499999999963897e-01,8.177448924602160885e-01
8.039999999999963842e-01,8.177500641618061783e-01
8.040499999999962677e-01,8.177552358633961571e-01
8.040999999999962622e-01,8.177604075649861359e-01
8.041499999999962567e-01,8.177655792665761147e-01
8.041999999999961402e-01,8.177707509681660936e-01
8.042499999999961346e-01,8.177759226697560724e-01
8.042999999999961291e-01,8.177810943713461622e-01
8.043499999999960126e-01,8.177862660729361410e-01
8.043999999999960071e-01,8.177914377745261199e-01
8.044499999999960016e-01,8.177966094761160987e-01
8.044999999999958851e-01,8.178017811777060775e-01
8.045499999999958796e-01,8.178069528792959453e-01
8.045999999999957630e-01,8.178121245808860351e-01
8.046499999999957575e-01,8.178172962824760139e-01
8.046999999999957520e-01,8.178224679840659928e-01
8.047499999999956355e-01,8.178276396856559716e-01
8.047999999999956300e-01,8.178328113872459504e-01
8.048499999999956245e-01,8.178379830888360402e-01
8.048999999999955079e-01,8.178431547904260190e-01
8.049499999999955024e-01,8.178483264920159979e-01
8.049999999999954969e-01,8.178534981936059767e-01
8.050499999999953804e-01,8.178586698951959555e-01
8.050999999999953749e-01,8.178638415967859343e-01
8.051499999999953694e-01,8.178690132983760241e-01
8.051999999999952529e-01,8.178741849999660030e-01
8.052499999999952474e-01,8.178793567015559818e-01
