949.8077285,99.52434286,,0.475657144
950.8559556,99.54145495,,0.458545045
950.3318421,99.4990955,,0.500904503
951.9041828,99.56221389,,0.437786106
954.8741597,99.61841265,,0.381587355
957.669432,99.65394597,,0.346054035
960.2899999,99.69939121,,0.300608788
962.9105677,99.71902805,,0.280971954
967.1034762,99.74623909,,0.253760911
973.9169526,99.75942382,,0.240576179
981.7786561,99.74708067,,0.252919332
987.0197918,99.72519962,,0.274800377
992.2609275,99.69939121,,0.300608788
995.4056089,99.6853649,,0.314635099
999.0744039,99.66376438,,0.336235617
1004.31554,99.63991965,,0.360080345
1011.129016,99.61355019,,0.386449809
1014.273697,99.60120704,,0.398792962
1019.514833,99.58381441,,0.416185587
1032.617672,99.55463969,,0.445360313
1045.021693,99.54397969,,0.456020309
1054.455737,99.54323162,,0.456768379
1066.385561,99.55215503,,0.447844974
1076.643212,99.56305547,,0.436944527
1087.230306,99.57551084,,0.424489163
1098.131868,99.58886388,,0.411136116
1110.594124,99.59977324,,0.400226763
1121.58595,99.60681756,,0.393182438
1131.937193,99.61102546,,0.388974545
1145.302089,99.61334617,,0.386653828
1163.296655,99.60943581,,0.390564193
1178.321244,99.60310059,,0.39689941
1190.375856,99.59832163,,0.401678375
1209.942763,99.58848985,,0.411510151
1218.677989,99.58437546,,0.415624535
1241.040168,99.57839091,,0.421609094
1252.745371,99.57595968,,0.424040321
1278.543405,99.57558564,,0.424414356
1284.716298,99.57652073,,0.423479269
1304.632614,99.57876494,,0.421235059
1339.486166,99.58213126,,0.417868745
1348.658153,99.58175722,,0.41824278
1385.870217,99.57876494,,0.421235059
1410.503554,99.57180789,,0.428192109
1423.08228,99.56754389,,0.432456108
1454.004981,99.55295653,,0.447043471
1490.168817,99.53313268,,0.466867323
1505.892224,99.52434286,,0.475657144
1516.374495,99.51742321,,0.482576791
1544.327219,99.50096567,,0.499034329
1553.237149,99.49666427,,0.50333573
1564.06883,99.49011866,,0.509881342
1580.31635,99.48114182,,0.518858181
1597.087984,99.47272603,,0.527273967
1608.094369,99.46683498,,0.533165018
1647.927001,99.44822674,,0.551773256
1656.312818,99.44411236,,0.555887641
1688.545802,99.43036657,,0.569633425
1698.766017,99.42615868,,0.573841318
1717.109991,99.41830395,,0.581696052
1733.147867,99.41202016,,0.587979839
1750.728133,99.40427764,,0.595722363
1759.912599,99.4006308,,0.599369203
1768.997235,99.39829308,,0.601706922
1784.720642,99.39137343,,0.608626568
1801.142867,99.38576291,,0.614237093
1826.649727,99.37734712,,0.622652879
1844.769082,99.37165645,,0.628343554
1865.434131,99.36668712,,0.633312875
1879.585197,99.36332081,,0.63667919
1894.260377,99.3610766,,0.638923399
1918.893715,99.35771029,,0.642289714
1930.424213,99.35771029,,0.642289714
1941.954712,99.3578123,,0.642187704
1953.48521,99.3578633,,0.6421367
1964.491595,99.35771029,,0.642289714
1989.124933,99.3610766,,0.638923399
2005.896567,99.36332081,,0.63667919
2020.571747,99.36668712,,0.633312875
2036.12045,99.37117554,,0.628824456
2046.987071,99.37465407,,0.625345931
2059.356151,99.37983178,,0.620168218
2071.934877,99.38520185,,0.614798145
2085.430801,99.39165396,,0.608346042
2096.27704,99.39766969,,0.602330314
2108.308358,99.40326774,,0.596732257
2120.036855,99.41032454,,0.589675464
2131.983317,99.41766275,,0.582337255
2143.663562,99.42423507,,0.575764927
2156.448189,99.43226013,,0.567739873
2172.115441,99.44154755,,0.558452452
2183.496193,99.44779928,,0.552200725
2196.673906,99.45544562,,0.544554382
2207.942348,99.46129459,,0.53870541
2220.034396,99.46743611,,0.53256389
2231.003344,99.47258577,,0.52741423
2243.320013,99.47721445,,0.522785548
2253.016114,99.48072103,,0.51927897
2266.206306,99.48488217,,0.515117831
2277.387395,99.48675234,,0.513247657
2295.207257,99.49011866,,0.509881342
2306.737755,99.49011866,,0.509881342
2314.599459,99.49011866,,0.509881342
2333.467547,99.48675234,,0.513247657
2348.928897,99.48345616,,0.51654384
2372.776065,99.47272603,,0.527273967
2386.403017,99.46393621,,0.536063788
2402.126424,99.45112551,,0.548874485
2414.006332,99.43999797,,0.560002025
2422.04274,99.43083412,,0.569165881
2432.000898,99.41830395,,0.581696052
2444.448595,99.40161264,,0.598387362
2452.091918,99.3896591,,0.610340895
2462.399485,99.3728587,,0.627141298
2471.833529,99.35672844,,0.643271556
2480.044641,99.34125275,,0.658747252
2488.081049,99.32516925,,0.674830754
2493.322185,99.31338714,,0.686612855
2500.86942,99.29767768,,0.702322323
2512.190273,99.27130821,,0.728691787
2517.431409,99.25784295,,0.742157045
2532.106589,99.22025244,,0.779747557
2538.046543,99.20360789,,0.796392113
2543.112974,99.18995561,,0.810044388
2547.305883,99.17761246,,0.822387542
